,time,event
0,16.0,"[16] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('afe39d1b-cc3f-4e2d-bbab-d463086c2133'), 'ignore_transfer_time': False}"
1,16.88,"[16.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
2,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8'), 'force_instance_id': UUID('a108c4b2-a24e-43ae-8005-f65112a6c1ab')}"
3,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'worker_id': UUID('84911845-4b24-4f22-8809-4bdb7c290d72'), 'force_instance_id': UUID('bbcb7271-0719-4c5f-876d-31c677a43f1b')}"
4,16.88,"[16.88] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'to_worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8'), 'force_instance_id': UUID('a108c4b2-a24e-43ae-8005-f65112a6c1ab'), 'ignore_transfer_time': False}"
5,16.88,"[16.88] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'to_worker_id': UUID('84911845-4b24-4f22-8809-4bdb7c290d72'), 'force_instance_id': UUID('bbcb7271-0719-4c5f-876d-31c677a43f1b'), 'ignore_transfer_time': False}"
6,16.959999999999997,"[16.959999999999997] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'to_worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8'), 'force_instance_id': UUID('a108c4b2-a24e-43ae-8005-f65112a6c1ab')}"
7,16.959999999999997,"[16.959999999999997] [Event ID: 13] Batch Started at Worker {'batch': [Batch dac66367-8cba-46ab-a803-e2e340fcc2ad | Model ID 0] <Jobs [2000]>, 'model_instance_id': UUID('a108c4b2-a24e-43ae-8005-f65112a6c1ab'), 'worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8')}"
8,17.68,"[17.68] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'to_worker_id': UUID('84911845-4b24-4f22-8809-4bdb7c290d72'), 'force_instance_id': UUID('bbcb7271-0719-4c5f-876d-31c677a43f1b')}"
9,17.68,"[17.68] [Event ID: 13] Batch Started at Worker {'batch': [Batch 312d2f2f-0691-494c-b0e9-fde199dcc8a1 | Model ID 1] <Jobs [2000]>, 'model_instance_id': UUID('bbcb7271-0719-4c5f-876d-31c677a43f1b'), 'worker_id': UUID('84911845-4b24-4f22-8809-4bdb7c290d72')}"
10,24.366903845294907,"[24.366903845294907] [Event ID: 11] Batch Finished at Worker {'batch': [Batch dac66367-8cba-46ab-a803-e2e340fcc2ad | Model ID 0] <Jobs [2000]>, 'model_instance_id': UUID('a108c4b2-a24e-43ae-8005-f65112a6c1ab'), 'worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8')}"
11,24.366903845294907,"[24.366903845294907] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 0, 'worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8')}"
12,26.0,"[26] [Event ID: 0] Job Sent to Scheduler {'job': [Job 0, Workflow 6], 'from_client_id': UUID('ad665575-fabb-427e-a283-a798465f8933'), 'ignore_transfer_time': False}"
13,26.88,"[26.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 0, Workflow 6]}"
14,26.88,"[26.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 0, Task ID 0]], 'worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8'), 'force_instance_id': UUID('a108c4b2-a24e-43ae-8005-f65112a6c1ab')}"
15,26.88,"[26.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 0, Task ID 1]], 'worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'force_instance_id': UUID('db5f8ba5-c7af-49ec-bc98-473e842acfaa')}"
16,26.88,"[26.88] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 0, Task ID 0]], 'from_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'to_worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8'), 'force_instance_id': UUID('a108c4b2-a24e-43ae-8005-f65112a6c1ab'), 'ignore_transfer_time': False}"
17,26.88,"[26.88] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 0, Task ID 1]], 'from_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'to_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'force_instance_id': UUID('db5f8ba5-c7af-49ec-bc98-473e842acfaa'), 'ignore_transfer_time': False}"
18,26.88,"[26.88] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 0, Task ID 1]], 'from_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'to_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'force_instance_id': UUID('db5f8ba5-c7af-49ec-bc98-473e842acfaa')}"
19,26.88,"[26.88] [Event ID: 13] Batch Started at Worker {'batch': [Batch 4024f11b-3439-47c7-8557-41e6b639fbe1 | Model ID 1] <Jobs [0]>, 'model_instance_id': UUID('db5f8ba5-c7af-49ec-bc98-473e842acfaa'), 'worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1')}"
20,26.959999999999997,"[26.959999999999997] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 0, Task ID 0]], 'from_worker_id': UUID('b97e9218-65bf-4953-a281-3e4a0d1ce2a1'), 'to_worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8'), 'force_instance_id': UUID('a108c4b2-a24e-43ae-8005-f65112a6c1ab')}"
21,26.959999999999997,"[26.959999999999997] [Event ID: 13] Batch Started at Worker {'batch': [Batch f243b4bb-9d62-4c8e-a954-46638d5ced6e | Model ID 0] <Jobs [0]>, 'model_instance_id': UUID('a108c4b2-a24e-43ae-8005-f65112a6c1ab'), 'worker_id': UUID('ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8')}"
