,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,b97e9218-65bf-4953-a281-3e4a0d1ce2a1,0,db5f8ba5-c7af-49ec-bc98-473e842acfaa,1,0,24
1,84911845-4b24-4f22-8809-4bdb7c290d72,0,bbcb7271-0719-4c5f-876d-31c677a43f1b,1,0,24
2,346a44ed-a31f-4568-92ae-52261cf778d1,0,f1b0be56-d555-412d-99c0-bc030a854aa1,1,0,24
3,3124cb99-dc39-4501-9095-444506805f84,0,6700fb52-f30a-4b20-bd76-2118776acbf1,3,0,6
4,6686da9d-76ac-472b-94c0-0d615dd9e5f6,0,2e1f44aa-cdc4-41e8-bd1b-5bc7c2f41b76,3,0,6
5,453b321c-6627-41ce-9566-d1b4dc0b588c,0,0d07abd1-ad22-4839-9223-6e306ecc5bca,3,0,6
6,ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8,0,a108c4b2-a24e-43ae-8005-f65112a6c1ab,0,0,6
7,ece5fcb0-b9bc-40c5-bbc2-5f9994a5c9c8,0,30cd6a66-c269-46f6-893c-218978c90c37,2,0,6
8,3dd29f35-16bf-43e6-8eb6-c93bb38ae0ae,0,69b20735-6e74-4506-bf9f-6ed3ca1abcb8,14,0,6
9,3567f894-3500-485d-ae53-b423104a70a6,0,f7deb9ee-4237-4515-bfc3-333d028921d0,15,0,6
10,26c4474f-4dca-41c7-aa58-4521aa24914f,0,13c9290c-15f3-450d-a8a4-a24cdcf4aa07,16,0,6
