,client_id,job_id,workflow_id,task_id,drop_time,create_time,arrival_time,slo,deadline
3877,1,7306,7,4,64972.12371011413,64690.19999999729,0.0,281,64971.19999999729
3878,2,12323,8,4,65013.3611377085,64683.599999997256,0.0,321,65004.599999997256
3879,2,12324,8,4,65023.79999999725,64702.79999999725,0.0,321,65023.79999999725
3880,0,2321,6,3,65094.59999999721,64843.19999999726,0.0,249,65092.19999999726
3881,0,2323,6,3,65136.39999999723,64883.599999997256,0.0,249,65132.599999997256
3882,1,7312,7,3,65148.31854606758,64864.39999999727,0.0,281,65145.39999999727
3883,2,12331,8,4,65237.020010843145,64915.19999999723,0.0,321,65236.19999999723
3884,1,7318,7,4,65309.05602170659,65016.599999997256,0.0,281,65297.599999997256
3885,0,2329,6,3,65314.71137645441,65063.79999999724,65285.232813810486,249,65312.79999999724
3886,1,7320,7,3,65346.19999999722,65064.99999999725,0.0,281,65345.99999999725
3887,0,2330,6,4,65346.19999999722,65096.999999997235,0.0,249,65345.999999997235
3888,1,7321,7,4,65389.18505351563,65091.19999999725,0.0,281,65372.19999999725
3889,2,12336,8,4,65389.18505351563,65059.19999999722,0.0,321,65380.19999999722
3890,1,7322,7,4,65396.59999999721,65115.399999997244,0.0,281,65396.399999997244
3891,2,12337,8,4,65408.686583332514,65087.399999997215,0.0,321,65408.399999997215
3892,0,2332,6,3,65414.16202753242,65163.39999999723,0.0,249,65412.39999999723
3893,1,7323,7,3,65427.4426875053,65144.59999999724,0.0,281,65425.59999999724
3894,1,7324,7,3,65457.59908866126,65174.79999999724,0.0,281,65455.79999999724
3895,2,12339,8,4,65465.11640859662,65141.79999999721,0.0,321,65462.79999999721
3896,2,12340,8,4,65493.40066626342,65171.999999997206,0.0,321,65492.999999997206
3897,0,2338,6,4,65572.78077999961,65323.59999999721,0.0,249,65572.59999999721
3898,1,7330,7,4,65627.58221153248,65338.99999999722,0.0,281,65619.99999999722
3899,1,7333,7,4,65703.20329364655,65415.59999999721,0.0,281,65696.59999999721
3900,0,2343,6,3,65711.69470093476,65461.5999999972,0.0,249,65710.5999999972
3901,2,12350,8,4,65793.10759251416,65452.99999999718,0.0,321,65773.99999999718
3902,1,7336,7,4,65793.10759251416,65502.1999999972,0.0,281,65783.1999999972
3903,2,12351,8,4,65797.33555974637,65475.199999997174,0.0,321,65796.19999999717
3904,2,12353,8,4,65846.96900390254,65524.59999999717,0.0,321,65845.59999999717
3905,0,2346,6,3,65850.1556838878,65548.19999999719,0.0,249,65797.19999999719
3906,0,2347,6,3,65850.1556838878,65575.39999999719,0.0,249,65824.39999999719
3907,1,7338,7,3,65850.1556838878,65556.5999999972,0.0,281,65837.5999999972
3908,1,7339,7,3,65858.99999999713,65577.7999999972,0.0,281,65858.7999999972
3909,2,12354,8,3,65870.19999999716,65548.79999999717,0.0,321,65869.79999999717
3910,2,12355,8,4,65897.08499234337,65575.99999999716,0.0,321,65896.99999999716
3911,2,12357,8,4,65971.24665944127,65647.39999999716,0.0,321,65968.39999999716
3912,0,2352,6,3,65986.82510578977,65719.39999999717,0.0,249,65968.39999999717
3913,0,2353,6,3,66001.87407434739,65750.59999999717,0.0,249,65999.59999999717
3914,1,7345,7,3,66003.4740743474,65721.99999999718,0.0,281,66002.99999999718
3915,2,12359,8,4,66032.19999999712,65709.79999999715,0.0,321,66030.79999999715
3916,0,2354,6,3,66035.24420752728,65778.79999999717,0.0,249,66027.79999999717
3917,0,2355,6,3,66058.59999999714,65805.99999999716,0.0,249,66054.99999999716
3918,1,7349,7,4,66122.53879366095,65830.79999999717,0.0,281,66111.79999999717
3919,2,12362,8,4,66122.53879366095,65800.39999999714,0.0,321,66121.39999999714
3920,0,2357,6,3,66134.51934971874,65879.39999999716,0.0,249,66128.39999999716
3921,2,12363,8,4,66141.80096894337,65819.59999999714,0.0,321,66140.59999999714
3922,1,7350,7,4,66146.39824417396,65862.99999999716,0.0,281,66143.99999999716
3923,2,12364,8,4,66175.40039079175,65851.79999999714,0.0,321,66172.79999999714
3924,2,12365,8,4,66197.47921232447,65874.99999999713,0.0,321,66195.99999999713
3925,0,2359,6,3,66216.0093036731,65931.79999999715,0.0,249,66180.79999999715
3926,1,7352,7,3,66216.0093036731,65918.39999999716,0.0,281,66199.39999999716
3927,0,2360,6,3,66216.0093036731,65952.99999999715,0.0,249,66201.99999999715
3928,0,2361,6,3,66229.29517930423,65980.19999999714,0.0,249,66229.19999999714
3929,1,7353,7,3,66231.19999999712,65948.59999999715,0.0,281,66229.59999999715
3930,1,7354,7,4,66251.39999999711,65968.79999999715,0.0,281,66249.79999999715
3931,2,12367,8,4,66261.91653911101,65934.39999999713,0.0,321,66255.39999999713
3932,0,2362,6,3,66294.57985802121,66004.39999999714,0.0,249,66253.39999999714
