,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,c23d96ab-373b-4300-966b-0b519cb4a4a6,0,dfde06e5-1b88-420d-8cb0-3befe6afb77d,1,0,24
1,0aefb188-958f-4326-b892-bf7e1e06735e,0,d93ed426-3aea-40ff-a952-9360abda6528,1,0,24
2,d1eba7c2-5116-4327-85ef-d07c74693949,0,aaae652d-7ed0-4e27-a20f-434c1a38ce55,1,0,24
3,22a263ed-26bc-4aec-9a35-6062b968a1a5,0,4b30ce29-6b88-42a3-83e1-e7b25d329b58,3,0,6
4,8788ebaf-6534-48b4-90df-6ea7953c2a0c,0,987adc6f-90e7-4d72-be26-eb1e061fd8fa,3,0,6
5,6227dc35-e1ad-46c0-9aea-b00c7bcacde1,0,5d13840d-9ccc-4900-9021-491948f1b9f0,3,0,6
6,7eba3566-b039-4675-bbc8-c7bb6f40d6f7,0,28d9f6e9-5c27-49f7-878d-7b5a907e451c,0,0,6
7,7eba3566-b039-4675-bbc8-c7bb6f40d6f7,0,bf298d15-2790-43a1-bb52-932ee08acac8,2,0,6
8,268f45f5-c197-4656-a3c4-8a517af387b6,0,950195d1-9b25-4624-b620-882fcb26ac3c,14,0,6
9,cf2bd01c-cc99-4235-ba2e-7e0b2ee494ce,0,a61817eb-ae50-468e-b2b6-15421392bcc3,15,0,6
10,9a7c8d05-df60-46be-92f0-57c1d1225718,0,fe61462a-c0e5-4c58-ae34-8f4be8d81eec,16,0,6
