,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,f88826de-c913-4398-aa9f-c7e19dbf69bd,1,69c8ea36-6287-4d8a-9b1b-8c7a6ae15925,placed
1,0,0,45534c4b-cff1-46c9-8d8c-fe2a30d469d7,1,cd1403c0-9fd9-4bfd-be4f-e41ea5f89dc4,placed
2,0,0,cf453568-42f8-4d9f-86ce-c3e99507d043,1,95f3913d-3bcd-4376-b685-80404bad6393,placed
3,0,0,144e302e-696b-4518-aa97-178f782eea7d,3,f8ebce3d-dcf4-4abd-833b-b6ad245faa66,placed
4,0,0,5085ae62-c4f2-49a9-b997-2e2ea4a63a83,3,375a376b-b28a-49b9-8b64-ec2c95b1acb2,placed
5,0,0,474baee1-2ed8-4355-a666-142212dd1653,3,9aa0221e-a6b0-48bd-b653-acc0960a12f0,placed
6,0,0,bb5fbdfa-bd1b-496f-a0ba-d9d4262de699,0,9d196e44-8150-4250-b0be-15dade9f9228,placed
7,0,0,bb5fbdfa-bd1b-496f-a0ba-d9d4262de699,2,f6d23581-a42f-4d91-9bed-db876af6bab7,placed
8,0,0,c3e6770b-1663-499e-b518-6b928d841c7d,14,42b7e288-41a1-4ba7-805b-c39409069e20,placed
9,0,0,a403e29a-a172-4086-9966-58f612577dae,15,83e21baa-b334-4a91-bb1c-69b36377b4e1,placed
10,0,0,75cb45d2-e90a-4a94-8f17-880301ccc808,16,763458e6-5f69-422d-823d-61ad31d1c0f7,placed
