,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,052ff4c6-5245-4b65-8424-be870cbbe902,1,165c228f-54cd-4c2f-8427-bd1ccbb3f2e3,placed
1,0,0,1d50974a-f2f3-4baa-b1d1-b616508f9c42,1,baff92e4-922d-4c5d-a22e-2747fc423883,placed
2,0,0,b8243481-34c9-4d97-a735-5b9fe15d5375,1,d508d110-4529-493c-8922-5466dc1e4b22,placed
3,0,0,13664532-aac7-46e2-bd45-429d0e975d99,3,ae655753-2d9c-4821-95ff-0ba941245327,placed
4,0,0,9d52360b-cfcd-4363-a1db-92e5744d1928,3,6c09f4c4-1ec1-40ce-bfb4-a717cfe74aa7,placed
5,0,0,9e6a9f2b-be64-49b6-8852-e519a77ba97f,3,94a5ff9c-6c40-4efd-988d-f1df3a94eebc,placed
6,0,0,9237c15f-9c82-4b0d-b9bb-f78b97efcdb7,0,476e84d8-2764-4548-b279-21e04dceab47,placed
7,0,0,9237c15f-9c82-4b0d-b9bb-f78b97efcdb7,2,849e3158-b877-461c-91c2-e2e757222996,placed
8,0,0,00df02a5-3ad4-4424-a7e7-c53e21edee68,14,d4333a46-a278-49d6-b873-bedae917a644,placed
9,0,0,7278d223-9625-48ae-a1fd-ae0d1fbfdffb,15,0a4a310f-3403-463c-ae35-7d27b27bc22f,placed
10,0,0,a00faf08-ec99-4c48-aa77-cf1e5980ae63,16,1cfecd80-850b-499f-abbb-c799003ac8e9,placed
