,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,dropped_at_task_id,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,0,N/A,16.88,,,,,16.88,0.0,1,11,
1,2000,1,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,1,N/A,16.88,,,,,16.88,0.0,1,11,
2,0,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,N/A,26.88,,,,,26.88,0.0,1,11,
3,0,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,N/A,26.88,,,,,26.88,0.0,1,11,
4,1000,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,N/A,28.88,,,,,28.88,0.0,1,11,
5,1000,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,N/A,28.88,,,,,28.88,0.0,1,11,
6,2001,0,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,0,923c035c-790f-4df5-bec8-590b9d10f413,43.88,43.88,43.88,43.88,50.775743532788155,,,1,11,1.0
7,2001,1,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,1,085a151e-57ec-4b8c-8ca6-e7e6fb159f70,43.88,43.88,43.88,43.88,75.6943519779858,,,1,11,1.0
8,1001,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,N/A,49.88,,,,,49.88,0.0,2,9,
9,1001,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,N/A,49.88,,,,,49.88,0.0,2,9,
10,2001,2,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,2,923c035c-790f-4df5-bec8-590b9d10f413,,75.6943519779858,77.2943519779858,77.2943519779858,81.90613316994039,,,1,10,1.0
11,1,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,N/A,58.88,,,,,58.88,0.0,2,10,
12,1,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,N/A,58.88,,,,,58.88,0.0,2,10,
13,2002,0,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,0,N/A,70.88,,,,,70.88,0.0,2,10,
14,2002,1,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,1,N/A,70.88,,,,,70.88,0.0,2,10,
15,1002,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,N/A,70.88,,,,,70.88,0.0,3,10,
16,1002,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,N/A,70.88,,,,,70.88,0.0,3,10,
17,2,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,N/A,79.88,,,,,79.88,0.0,2,10,
18,2,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,N/A,79.88,,,,,79.88,0.0,2,10,
19,2001,3,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,3,d17e948f-32f0-4685-b74a-a2a766f06c78,,81.90613316994039,83.50613316994038,83.50613316994038,108.48466595132497,,,1,11,1.0
20,1003,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,923c035c-790f-4df5-bec8-590b9d10f413,94.88,94.88,94.88,94.88,101.73491627777155,,,2,10,1.0
21,1003,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,14566d89-33d9-4af5-8ff7-43fc3dc81b12,94.88,94.88,94.88,94.88,125.65298677929664,,,2,10,1.0
22,1003,2,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,2,923c035c-790f-4df5-bec8-590b9d10f413,,125.65298677929664,127.25298677929663,127.25298677929663,129.7372218128049,,,2,9,1.0
23,2001,4,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,16,3b9ace96-d5c2-4090-bc66-4cf2d7a2d8f0,,108.48466595132497,110.88466595132498,110.88466595132498,135.82746417933836,,,2,10,1.0
24,3,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,N/A,108.88,,,,,108.88,0.0,3,10,
25,3,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,N/A,108.88,,,,,108.88,0.0,3,10,
26,2003,0,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,0,923c035c-790f-4df5-bec8-590b9d10f413,111.88,111.88,111.88,111.88,119.5162677787594,,,3,9,1.0
27,2003,1,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,1,c78f235b-7651-49a5-b307-381c956a067a,111.88,111.88,111.88,111.88,142.22695039614072,,,3,9,1.0
28,2003,2,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,2,923c035c-790f-4df5-bec8-590b9d10f413,,142.22695039614072,143.82695039614072,143.82695039614072,151.45947422472466,,,3,8,1.0
29,1003,3,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,3,da8466ec-4ded-4428-8ed9-ce1e5e4fdaa6,,129.7372218128049,131.3372218128049,131.3372218128049,159.5889600344431,,,3,9,1.0
30,1004,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,N/A,133.88,,,,,133.88,0.0,4,8,
31,1004,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,N/A,133.88,,,,,133.88,0.0,4,8,
32,2004,0,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,0,N/A,139.88,,,,,139.88,0.0,3,9,
33,2004,1,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,1,N/A,139.88,,,,,139.88,0.0,3,9,
34,4,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,923c035c-790f-4df5-bec8-590b9d10f413,142.88,142.88,142.88,142.88,149.47096269208382,,,3,10,1.0
35,4,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,085a151e-57ec-4b8c-8ca6-e7e6fb159f70,142.88,142.88,142.88,142.88,175.26207468548947,,,3,10,1.0
36,4,2,397f1831-1053-486f-9306-646e596e5ecf,6,2,923c035c-790f-4df5-bec8-590b9d10f413,,175.26207468548947,176.86207468548946,176.86207468548946,186.35483854877003,,,3,8,1.0
37,2003,3,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,3,02ba7bba-785a-49fe-8991-e5234f6e333f,,151.45947422472466,153.05947422472465,153.05947422472465,177.53403244321066,,,3,9,1.0
38,1003,4,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,15,2b654f88-f574-482e-98fa-ed2e91f69d54,,159.5889600344431,161.9889600344431,161.9889600344431,171.48909362718337,,,3,9,1.0
39,1005,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,N/A,160.88,,,,,160.88,0.0,4,9,
40,1005,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,N/A,160.88,,,,,160.88,0.0,4,9,
41,5,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,923c035c-790f-4df5-bec8-590b9d10f413,164.88,164.88,164.88,164.88,172.51456974065786,,,4,8,1.0
42,5,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,14566d89-33d9-4af5-8ff7-43fc3dc81b12,164.88,164.88,164.88,164.88,194.8873196502239,,,4,8,1.0
43,5,2,397f1831-1053-486f-9306-646e596e5ecf,6,2,923c035c-790f-4df5-bec8-590b9d10f413,,194.8873196502239,196.4873196502239,196.4873196502239,205.70594717323345,,,3,8,1.0
44,2005,0,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,0,N/A,175.88,,,,,175.88,0.0,4,9,
45,2005,1,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,1,N/A,175.88,,,,,175.88,0.0,4,9,
46,2003,4,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,16,3b9ace96-d5c2-4090-bc66-4cf2d7a2d8f0,,177.53403244321066,179.93403244321067,179.93403244321067,200.78342224184289,,,3,9,1.0
47,4,3,397f1831-1053-486f-9306-646e596e5ecf,6,3,d17e948f-32f0-4685-b74a-a2a766f06c78,,186.35483854877003,187.95483854877003,187.95483854877003,212.93996966828828,,,3,9,1.0
48,1006,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,N/A,189.88,,,,,189.88,0.0,4,8,
49,1006,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,N/A,189.88,,,,,189.88,0.0,4,8,
50,6,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,N/A,189.88,,,,,189.88,0.0,5,8,
51,6,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,N/A,189.88,,,,,189.88,0.0,5,8,
52,5,3,397f1831-1053-486f-9306-646e596e5ecf,6,3,da8466ec-4ded-4428-8ed9-ce1e5e4fdaa6,,205.70594717323345,207.30594717323345,207.30594717323345,235.4333377468401,,,2,10,1.0
53,2006,0,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,0,N/A,207.88,,,,,207.88,0.0,3,9,
54,2006,1,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,1,N/A,207.88,,,,,207.88,0.0,3,9,
55,4,4,397f1831-1053-486f-9306-646e596e5ecf,6,14,e52878e9-f3b1-42d4-a556-35e2df871aab,,212.93996966828828,215.3399696682883,215.3399696682883,217.6920455560343,,,2,10,1.0
56,1007,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,923c035c-790f-4df5-bec8-590b9d10f413,213.88,213.88,213.88,213.88,221.22667445679593,,,3,10,1.0
57,1007,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,c78f235b-7651-49a5-b307-381c956a067a,213.88,213.88,213.88,213.88,244.7138824226035,,,3,10,1.0
58,7,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,923c035c-790f-4df5-bec8-590b9d10f413,216.88,216.88,216.88,221.22667445679593,228.70124108069425,,,4,7,1.0
59,7,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,085a151e-57ec-4b8c-8ca6-e7e6fb159f70,216.88,216.88,216.88,216.88,247.8622457303259,,,4,7,1.0
60,1007,2,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,2,923c035c-790f-4df5-bec8-590b9d10f413,,244.7138824226035,246.31388242260348,246.31388242260348,252.3405693938271,,,3,8,1.0
61,7,2,397f1831-1053-486f-9306-646e596e5ecf,6,2,923c035c-790f-4df5-bec8-590b9d10f413,,247.8622457303259,249.4622457303259,252.3405693938271,258.6436200655015,,,3,8,1.0
62,2007,0,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,0,N/A,232.88,,,,,232.88,0.0,4,8,
63,2007,1,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,1,N/A,232.88,,,,,232.88,0.0,4,8,
64,5,4,397f1831-1053-486f-9306-646e596e5ecf,6,14,e52878e9-f3b1-42d4-a556-35e2df871aab,,235.4333377468401,237.8333377468401,237.8333377468401,240.13601381390666,,,3,9,1.0
65,1008,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,N/A,245.88,,,,,245.88,0.0,3,10,
66,1008,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,N/A,245.88,,,,,245.88,0.0,3,10,
67,8,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,923c035c-790f-4df5-bec8-590b9d10f413,245.88,245.88,245.88,245.88,252.94383144712873,,,4,10,1.0
68,8,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,14566d89-33d9-4af5-8ff7-43fc3dc81b12,245.88,245.88,245.88,245.88,277.676983749949,,,4,10,1.0
69,1007,3,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,3,02ba7bba-785a-49fe-8991-e5234f6e333f,,252.3405693938271,253.9405693938271,253.9405693938271,279.16785472905883,,,3,9,1.0
70,8,2,397f1831-1053-486f-9306-646e596e5ecf,6,2,923c035c-790f-4df5-bec8-590b9d10f413,,277.676983749949,279.276983749949,279.276983749949,286.06297110428966,,,3,9,1.0
71,7,3,397f1831-1053-486f-9306-646e596e5ecf,6,3,d17e948f-32f0-4685-b74a-a2a766f06c78,,258.6436200655015,260.24362006550155,260.24362006550155,285.08689852327456,,,3,9,1.0
72,2008,0,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,0,N/A,266.88,,,,,266.88,0.0,4,8,
73,2008,1,cea3a189-69d0-4ed7-aeea-2b11d3a8f164,8,1,N/A,266.88,,,,,266.88,0.0,4,8,
74,9,0,397f1831-1053-486f-9306-646e596e5ecf,6,0,N/A,269.88,,,,,269.88,0.0,4,8,
75,9,1,397f1831-1053-486f-9306-646e596e5ecf,6,1,N/A,269.88,,,,,269.88,0.0,4,8,
76,1009,0,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,0,923c035c-790f-4df5-bec8-590b9d10f413,273.88,273.88,273.88,273.88,281.4905816905971,,,4,8,1.0
77,1009,1,2581cd9c-ae67-4b8f-89a5-c821c729c59e,7,1,c78f235b-7651-49a5-b307-381c956a067a,273.88,273.88,273.88,273.88,304.05598973733424,,,4,8,1.0
