,time,add_or_remove,worker_id
0,0,add,951af7dc-a75e-455e-9a8c-0a815a216823
1,0,add,084f34f3-60c5-4bbb-b4ca-f1f58286a307
2,0,add,a1dfb170-75e8-402d-ab50-52963f2078cd
3,0,add,8b734273-5b40-4c0d-ac4a-b2251001f146
4,0,add,afd16cd2-baa8-4242-90ab-5b3b97cf9547
5,0,add,8d978594-ecdb-436f-a7d5-0c6a21b95862
6,0,add,7c943505-9cb6-48c8-bbb2-1e09de84d59b
7,0,add,c87fed97-aa13-437a-83b4-8a9849548d56
8,0,add,8f1c836e-29db-4570-b505-5338ec63a9c6
9,0,add,628e9fa1-c1ab-4e2f-b39e-d0a82c35e71f
10,0,add,0175f0a9-002f-40cd-bc91-18413f72fdac
