,time,add_or_remove,worker_id
0,0,add,826ce2d8-5149-4daa-a3b8-4d274973ff82
1,0,add,19665673-7317-4f39-be7e-ffb6a31976de
2,0,add,a98fc319-2f99-4790-8f31-c71360b62c64
3,0,add,fb7ce454-c444-4efa-bef5-095740abc53f
4,0,add,c3aeb5af-73e6-4b02-8e12-c4eedc9d9821
5,0,add,05083b82-b4b1-468f-b135-83164140931e
6,0,add,e5dd2fa0-c1a7-4c9a-9d3e-20b026452d8c
7,0,add,27e604f8-a1c3-41f6-90b1-8b51c3f358f9
8,0,add,4af50a72-bc4a-46a1-addd-1f662559c70a
9,0,add,3481a7ba-9ad8-4089-825f-a4043ebdf8cf
10,0,add,4683d3f2-9e12-4b89-8396-3b44fe874f79
