,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,3aa2f619-02fd-49cf-91f8-feea04cdb7e7,0,ba69f0f2-fbe7-44bc-bdcc-673f5956d8ab,1,0,24
1,fd6df716-95e7-4633-979f-adfcd2e446d1,0,8b6cc8c2-3526-44cc-ad1c-486c0d5151ee,1,0,24
2,13f54108-2d12-4a3b-a4bb-f205458a9a77,0,cf5294d4-4750-4e9d-9162-c6d6085d5e86,1,0,24
3,de2b7bc5-2606-4a2f-97d0-cc1907267c25,0,4f205827-c86f-48ad-8a6a-d35fbc501fa6,3,0,6
4,5680c3bd-5e65-42f8-82c1-70763cd9df1e,0,8965ae4d-defa-45c5-9ae0-ae6b482cf0ff,3,0,6
5,a19fb5c8-21ad-450e-9ca8-0e117bd62588,0,99344e96-5409-4473-8a60-ca8140d55440,3,0,6
6,02a0d5d2-6a74-436b-b094-6defc59ebd7a,0,d284dbfb-d544-4ffd-9efa-c0b3e5a6916a,0,0,6
7,02a0d5d2-6a74-436b-b094-6defc59ebd7a,0,69a11e1b-bb7b-4254-a651-a26455e6fa10,2,0,6
8,2270d1e2-c56e-4cee-aad3-776df7e91621,0,e5d27569-6151-4b0e-a2f9-b2ca13c1896c,14,0,6
9,9b224b71-3cc2-482b-a430-bd434a40f6f2,0,8b8aa72b-f673-45d9-9c31-6839b6afb0e2,15,0,6
10,f4b0664a-961a-4716-a3fb-3efca12b2f9f,0,0d33e194-640d-4c83-b07f-3b51398e95ab,16,0,6
