,time,add_or_remove,worker_id
0,0,add,88004961-d327-4188-91c3-e538bc79c2a4
1,0,add,a934e5c3-c70d-4c99-ae2c-369af3bbfe44
2,0,add,c99679e8-b759-4519-bd10-89b0650ba480
3,0,add,4dd979be-ee95-4aef-9783-a2c3358c72dd
4,0,add,33744447-43c2-475b-9bb8-881a926c4c4c
5,0,add,a851b860-ba63-4ae6-9ff6-76efa48b91b1
6,0,add,b3d45e72-00fe-491f-b608-f69e15d57405
7,0,add,9249ab53-7402-469e-abd0-9e2ef6ce3c5c
8,0,add,18c78e73-c110-438f-89f7-c1bd5ec5325e
9,0,add,e67fe042-0b64-4eb9-befb-f886a2c2076e
10,0,add,d890f24e-0ff8-49c1-ae3b-6acc1350f891
