,time,event
0,18.0,"[18] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1000, Workflow 7], 'from_client_id': UUID('936f6f80-aefd-46c0-b40c-e5448a4c716a'), 'ignore_transfer_time': True}"
1,18.0,"[18] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1000, Workflow 7]}"
2,18.0,"[18] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'worker_id': UUID('faa132a8-4dd0-4b22-8cff-61b84dcc5264'), 'force_instance_id': UUID('38bcc942-bde5-445e-8aed-a4db6a60a071')}"
3,18.0,"[18] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1000, Task ID 1]], 'worker_id': UUID('4dffe9d3-6579-4e81-a54a-b943400613e0'), 'force_instance_id': UUID('23bd053c-eda0-4867-a2a0-7361b55cf941')}"
4,18.0,"[18] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('8d76bd98-831e-4fe2-9c47-3b279b430f19'), 'to_worker_id': UUID('faa132a8-4dd0-4b22-8cff-61b84dcc5264'), 'force_instance_id': UUID('38bcc942-bde5-445e-8aed-a4db6a60a071'), 'ignore_transfer_time': True}"
5,18.0,"[18] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 1]], 'from_worker_id': UUID('8d76bd98-831e-4fe2-9c47-3b279b430f19'), 'to_worker_id': UUID('4dffe9d3-6579-4e81-a54a-b943400613e0'), 'force_instance_id': UUID('23bd053c-eda0-4867-a2a0-7361b55cf941'), 'ignore_transfer_time': True}"
6,18.0,"[18] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('8d76bd98-831e-4fe2-9c47-3b279b430f19'), 'to_worker_id': UUID('faa132a8-4dd0-4b22-8cff-61b84dcc5264'), 'force_instance_id': UUID('38bcc942-bde5-445e-8aed-a4db6a60a071')}"
7,18.0,"[18] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 1]], 'from_worker_id': UUID('8d76bd98-831e-4fe2-9c47-3b279b430f19'), 'to_worker_id': UUID('4dffe9d3-6579-4e81-a54a-b943400613e0'), 'force_instance_id': UUID('23bd053c-eda0-4867-a2a0-7361b55cf941')}"
8,18.0,"[18] [Event ID: 11] Batch Started at Worker {'batch': [Batch 9df912e3-6438-4d5b-8b3a-9ca6325a4b99 | Model ID 0] <Jobs [1000]>, 'model_instance_id': UUID('38bcc942-bde5-445e-8aed-a4db6a60a071'), 'worker_id': UUID('faa132a8-4dd0-4b22-8cff-61b84dcc5264')}"
9,18.0,"[18] [Event ID: 11] Batch Started at Worker {'batch': [Batch 1e522ca4-6d13-4ef2-bc55-59978a51065f | Model ID 1] <Jobs [1000]>, 'model_instance_id': UUID('23bd053c-eda0-4867-a2a0-7361b55cf941'), 'worker_id': UUID('4dffe9d3-6579-4e81-a54a-b943400613e0')}"
10,23.0,"[23] [Event ID: 0] Job Sent to Scheduler {'job': [Job 0, Workflow 6], 'from_client_id': UUID('dae82cfc-b7f9-45ce-9aa9-027b1755a61a'), 'ignore_transfer_time': True}"
11,23.0,"[23] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 0, Workflow 6]}"
12,23.0,"[23] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 0, Task ID 1]], 'worker_id': UUID('8d76bd98-831e-4fe2-9c47-3b279b430f19'), 'force_instance_id': UUID('4d3d99c8-313b-49df-af8d-8947470d6f9e')}"
13,23.0,"[23] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 0, Task ID 1]], 'from_worker_id': UUID('8d76bd98-831e-4fe2-9c47-3b279b430f19'), 'to_worker_id': UUID('8d76bd98-831e-4fe2-9c47-3b279b430f19'), 'force_instance_id': UUID('4d3d99c8-313b-49df-af8d-8947470d6f9e'), 'ignore_transfer_time': True}"
14,23.0,"[23] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 0, Task ID 1]], 'from_worker_id': UUID('8d76bd98-831e-4fe2-9c47-3b279b430f19'), 'to_worker_id': UUID('8d76bd98-831e-4fe2-9c47-3b279b430f19'), 'force_instance_id': UUID('4d3d99c8-313b-49df-af8d-8947470d6f9e')}"
