,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp
0,1000,0,bed1d93d-3147-444d-9765-ebf7d26d0429,7,15,2c2acd9c-dc13-466f-b0bb-e2961b6cb476,20.0,20.0,20.0,20.0,30.661544840920204,
1,2000,0,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,16,57f44b02-73f5-4a40-8c97-93a8d249f4ac,28.0,28.0,28.0,28.0,45.26213086288115,
2,0,0,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,0,d3a65155-3bd4-456e-948d-187785503450,29.0,29.0,29.0,29.0,36.930813980695866,
3,0,1,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,1,fa6b236f-2b8b-4c6b-aa0c-adfc77d38d41,29.0,29.0,29.0,29.0,60.14418099183284,
4,1000,1,bed1d93d-3147-444d-9765-ebf7d26d0429,7,0,d3a65155-3bd4-456e-948d-187785503450,30.661544840920204,,,36.930813980695866,44.812723696462825,
5,1000,2,bed1d93d-3147-444d-9765-ebf7d26d0429,7,1,2b71ee23-e87c-46d1-8371-7eb2e8b360ea,30.661544840920204,30.661544840920204,30.661544840920204,30.661544840920204,63.127849280232354,
6,2000,1,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,0,d3a65155-3bd4-456e-948d-187785503450,45.26213086288115,,,45.26213086288115,53.31165707990188,
7,2000,2,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,1,f27e5993-626f-4bb6-8246-7d30679c6fec,45.26213086288115,45.26213086288115,45.26213086288115,45.26213086288115,78.81251184763062,
8,1001,0,bed1d93d-3147-444d-9765-ebf7d26d0429,7,15,2c2acd9c-dc13-466f-b0bb-e2961b6cb476,52.0,52.0,52.0,52.0,62.622238361681056,
9,2001,0,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,16,57f44b02-73f5-4a40-8c97-93a8d249f4ac,57.0,57.0,57.0,57.0,76.6650140221835,
10,0,2,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,2,d3a65155-3bd4-456e-948d-187785503450,60.14418099183284,60.14418099183284,60.14418099183284,60.14418099183284,75.80617615888013,
11,1001,1,bed1d93d-3147-444d-9765-ebf7d26d0429,7,0,d3a65155-3bd4-456e-948d-187785503450,62.622238361681056,,,62.622238361681056,70.10110477030648,
12,1001,2,bed1d93d-3147-444d-9765-ebf7d26d0429,7,1,fa6b236f-2b8b-4c6b-aa0c-adfc77d38d41,62.622238361681056,62.622238361681056,62.622238361681056,62.622238361681056,91.33763473117133,
13,1000,3,bed1d93d-3147-444d-9765-ebf7d26d0429,7,2,d3a65155-3bd4-456e-948d-187785503450,63.127849280232354,63.127849280232354,63.127849280232354,75.80617615888013,88.94055478562211,
14,1,0,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,0,d3a65155-3bd4-456e-948d-187785503450,64.0,64.0,64.0,70.10110477030648,77.62362851580797,
15,1,1,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,1,2b71ee23-e87c-46d1-8371-7eb2e8b360ea,64.0,64.0,64.0,64.0,95.59801339491614,
16,0,3,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,3,a8592aa6-95cf-48b0-aac8-6cb3a535e49e,75.80617615888013,75.80617615888013,75.80617615888013,75.80617615888013,101.10112764175425,
17,2001,1,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,0,d3a65155-3bd4-456e-948d-187785503450,76.6650140221835,,,77.62362851580797,84.90373348551707,
18,2001,2,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,1,f27e5993-626f-4bb6-8246-7d30679c6fec,76.6650140221835,76.6650140221835,76.6650140221835,78.81251184763062,110.39666000417697,
19,2000,3,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,2,d3a65155-3bd4-456e-948d-187785503450,78.81251184763062,78.81251184763062,78.81251184763062,88.94055478562211,95.40180359277446,
20,1002,0,bed1d93d-3147-444d-9765-ebf7d26d0429,7,15,2c2acd9c-dc13-466f-b0bb-e2961b6cb476,85.0,85.0,85.0,85.0,94.3534171148372,
21,1000,4,bed1d93d-3147-444d-9765-ebf7d26d0429,7,3,288ebc12-0049-4173-ae77-876951c7fde2,88.94055478562211,88.94055478562211,88.94055478562211,88.94055478562211,113.39964245155186,
22,2,0,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,0,d3a65155-3bd4-456e-948d-187785503450,89.0,89.0,89.0,89.0,96.94556886920908,
23,2,1,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,1,fa6b236f-2b8b-4c6b-aa0c-adfc77d38d41,89.0,89.0,89.0,91.33763473117133,124.46136826938226,
24,2002,0,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,16,57f44b02-73f5-4a40-8c97-93a8d249f4ac,90.0,90.0,90.0,90.0,106.99651646318769,
25,1001,3,bed1d93d-3147-444d-9765-ebf7d26d0429,7,2,d3a65155-3bd4-456e-948d-187785503450,91.33763473117133,91.33763473117133,91.33763473117133,95.40180359277446,107.12146764645014,
26,1002,1,bed1d93d-3147-444d-9765-ebf7d26d0429,7,0,d3a65155-3bd4-456e-948d-187785503450,94.3534171148372,,,96.94556886920908,103.57994942822069,
27,1002,2,bed1d93d-3147-444d-9765-ebf7d26d0429,7,1,2b71ee23-e87c-46d1-8371-7eb2e8b360ea,94.3534171148372,94.3534171148372,94.3534171148372,95.59801339491614,127.86561992258375,
28,2000,4,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,3,3edc3206-a825-420b-8fbc-1bb6b2fcaf6c,95.40180359277446,95.40180359277446,95.40180359277446,95.40180359277446,119.95998215155645,
29,1,2,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,2,d3a65155-3bd4-456e-948d-187785503450,95.59801339491614,95.59801339491614,95.59801339491614,107.12146764645014,112.18935762618528,
30,0,4,5f20d216-dad1-485a-9f5a-2d81bfa26f02,6,14,307ad078-1d70-4c8b-becc-2998e4a328af,101.10112764175425,101.10112764175425,101.10112764175425,101.10112764175425,103.95282273370029,
31,2002,1,fab73d18-eb17-4f7e-ae0f-df597f8db56e,8,0,d3a65155-3bd4-456e-948d-187785503450,106.99651646318769,,,106.99651646318769,114.45306123866932,
