,time,add_or_remove,worker_id
0,0,add,d7feae79-d6c3-4043-8c23-c79c424b946f
1,0,add,8406749d-4540-46e6-b1f4-c6a012c716a2
2,0,add,5eedaab4-7888-4fea-a923-8332aeace419
3,0,add,0a3d0c58-d2a1-4f01-b0f0-01b40659883b
4,0,add,3dd73662-1806-472f-a545-fc116a47426b
5,0,add,c9fa16a1-defd-4e24-9ce2-c1268ad89fe5
6,0,add,13a2150b-02d6-472f-85f1-f71246971900
7,0,add,a838135a-2359-4381-87e5-eba108e615ac
8,0,add,f8160c4a-bbf6-4b49-90c7-4dc9d45d9872
9,0,add,08af4180-eec5-4832-8762-6ce42d1f6ccf
10,0,add,56d81456-9af2-4925-9c09-e3b32c4a0014
11,0,add,3341edd2-0367-488d-a372-43493ec764c6
12,0,add,3c2d48b8-8f23-4865-8774-4a9f10ba1e05
13,0,add,4f102c7b-d685-4a4f-baba-8a443e851f93
14,0,add,773c951d-dcd1-4faa-96d7-dc84cc5762b8
15,0,add,c4d30654-b73c-43b9-a319-fdc0ad527c7c
16,0,add,02b8ba53-9dbf-4f1d-be91-e25565045a18
17,0,add,e4d3d585-a08b-4176-b890-887bf3a159dd
