,time,add_or_remove,worker_id
0,0,add,6e13eb6c-e03b-4d61-9989-79cb5cb3532f
1,0,add,699810dd-e14b-47e9-af5b-935e6a520466
2,0,add,3887a506-696e-465e-ac6a-7ce9e6ba8566
3,0,add,d8427690-5d2a-4fa4-842b-412901a8630c
4,0,add,e4dabe79-ef7f-4108-a7de-ee1d8d700c21
5,0,add,c0dfb961-8adb-4f93-85bb-f1c3d6669705
6,0,add,5225170b-7af4-4c03-b815-52bf163d80bb
7,0,add,3a2b40fb-2e81-461b-a0f6-f95c62452c5e
8,0,add,e3ff8e24-44a4-46ef-9b7d-53276eb90536
9,0,add,91ca3e60-6831-4cc7-ab93-7e8ed6932f31
10,0,add,434f44ce-6130-4de5-b647-3a24056143c0
