,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,318269f3-9210-43a1-bb04-90afae0a21f5,1,b72839f0-20d0-4933-a8b7-e8c14446a13a,placed
1,0,0,0e6b74f0-641a-4657-b871-e8335a6eb347,1,c28927ce-f9e4-4140-bd93-23d45adfdff7,placed
2,0,0,3dd9a2f9-c9f0-40ee-9fda-54ac8d0a4564,1,7409d0a5-2f9d-47b8-a61a-d99b435351da,placed
3,0,0,5b6ec26a-130c-4eae-a967-2710f451f798,3,e22fc7e4-0fce-4ce6-a62e-c8e28c22cf04,placed
4,0,0,c7b009a3-191f-4d6b-92c9-614f22e78ce9,3,70f51af7-7a66-49c5-bc14-4e8942f58d5c,placed
5,0,0,deb4b279-cf5b-496a-9aff-9323903d3325,3,cc0c9023-dfc9-4a96-8dee-6bbef19503ca,placed
6,0,0,04466ad2-34e4-44b5-80fc-eb1f07479f9e,0,9355c839-b5e0-4165-9f57-c30abb80dcb2,placed
7,0,0,04466ad2-34e4-44b5-80fc-eb1f07479f9e,2,c2f00818-ea52-4f66-adc4-0d0df1deeb4e,placed
8,0,0,98d89ec7-5181-4980-81dc-04627f144536,14,891406f1-446d-4d79-a384-7c830a96deb9,placed
9,0,0,e3626d3b-796c-4de5-af96-f467fb2b8017,15,4a96b066-ef42-445a-bded-3278148f0669,placed
10,0,0,a2193c70-969d-4225-b28f-e846f6cfaca5,16,865d9b62-3f7f-460c-993c-0c393917f381,placed
