,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,648f521e-8a99-41a4-bac4-675907386e2c,0,ae5c2aa5-0214-4007-94c0-a1ba649bcb36,1,0
1,0e884540-c8c9-44fe-b9e0-1ace6fa50385,0,2b355f62-47ed-4071-b9d5-c2d26d08de71,1,0
2,cadce264-f5b4-4eea-863a-f3cfb60dc9bd,0,c7140454-418a-49e3-bf82-e159847515e1,1,0
3,b99928ba-511a-434d-85e9-2ad82e5bd2ca,0,b9bf9742-f1b9-4ed8-b908-5157d50a4712,3,0
4,bdea5154-253d-4353-9ad9-16d30324eb66,0,e54e3bd5-0a7c-47a9-a589-3ca6555ae246,3,0
5,a0ae9470-cef4-4213-be0b-3ee39284f118,0,f11b447f-5fb3-4c0b-83cf-0e15fbf98cb3,3,0
6,5d6525fc-1d29-4713-a459-a79463c88246,0,93b2d846-2cc3-44bd-95ba-32b5a164d31c,0,0
7,5d6525fc-1d29-4713-a459-a79463c88246,0,8dd6096a-92c9-48cd-a54a-e6e30584bafb,2,0
8,cbdbe513-812c-46fb-83a9-cbcb03becea4,0,aa270b77-b6a7-4421-8498-efad6e34d814,14,0
9,f8e99bbd-2db5-4045-9c39-f9191c00e457,0,dfeadbfd-d182-41ba-b4c5-27f011005ca1,15,0
10,d5ddace8-a795-4631-8e74-18757b19f325,0,541cae9a-dc0f-4034-9b94-3ea66c84fcce,16,0
