,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,10f3fc6b-c458-4567-9d34-a1ced7ee5ac9,0,f00ad9ad-c536-491a-81a0-5242787fe389,1,0
1,bfc6962d-559f-4767-b4ba-f7905041bf6c,0,8e3d7da6-aab0-43b9-b8d8-4e145e0e6f61,1,0
2,ef9435d9-c276-4999-a855-578fca37e0a4,0,f4656fdb-0226-4309-99eb-c6bcf44d6a3a,1,0
3,abaa419f-ec93-45cd-af0e-4297b6a814cf,0,c693abb8-8e1f-4c40-b007-85f9cefaf516,3,0
4,cfa122ce-ddb2-4381-804e-c02951c8c475,0,8324ccce-9464-4295-b26d-ed27d5c5bc20,3,0
5,0c7a4cdd-295c-4420-b729-dcde3679234f,0,22b95532-e92a-49d5-bcc6-250f4f05ffcd,3,0
6,9e483670-855c-4bd2-9b7d-21d894a6a567,0,cd845a97-8c0f-4376-82c7-b5ef320fa417,0,0
7,9e483670-855c-4bd2-9b7d-21d894a6a567,0,f5b16784-1a4a-4566-84bc-c778c49313e1,2,0
8,8280107e-cb7d-4746-8215-c57c3bd6b550,0,d881ea74-cece-493a-88d0-2b806998d61c,14,0
9,3efc315f-d98a-40f5-b174-4fe146cc6c4e,0,e8ecb3be-b7a4-4e1a-b6e9-982f33ac210c,15,0
10,45da6db9-2812-411e-9178-f6b1b5bee736,0,79f94816-9dd1-4fd6-87f9-4f49a054ca4f,16,0
