,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,fa6f9bf3-a41b-418b-88d6-1ebf7a84568e,10,16,45da6db9-2812-411e-9178-f6b1b5bee736,16.0,16.0,16.0,16.0,36.38474516570379,,1,11,1.0
1,0,0,d9a5b2a6-af40-44a4-8ac2-b405a6b5858b,6,0,9e483670-855c-4bd2-9b7d-21d894a6a567,26.0,26.0,26.0,26.0,32.994113618875815,,2,10,1.0
2,0,1,d9a5b2a6-af40-44a4-8ac2-b405a6b5858b,6,1,bfc6962d-559f-4767-b4ba-f7905041bf6c,26.0,26.0,26.0,26.0,58.66041191665094,,2,10,1.0
3,1000,0,f6cfa779-b050-4fc6-bc4b-e5d1763d80ba,9,15,3efc315f-d98a-40f5-b174-4fe146cc6c4e,28.0,28.0,28.0,28.0,38.52115433410134,,3,8,1.0
4,2000,1,fa6f9bf3-a41b-418b-88d6-1ebf7a84568e,10,0,9e483670-855c-4bd2-9b7d-21d894a6a567,36.38474516570379,36.38474516570379,36.38474516570379,36.38474516570379,43.28048869849194,,3,9,1.0
5,2000,2,fa6f9bf3-a41b-418b-88d6-1ebf7a84568e,10,1,ef9435d9-c276-4999-a855-578fca37e0a4,36.38474516570379,36.38474516570379,36.38474516570379,36.38474516570379,68.19909714368958,,3,9,1.0
6,1000,1,f6cfa779-b050-4fc6-bc4b-e5d1763d80ba,9,0,9e483670-855c-4bd2-9b7d-21d894a6a567,38.52115433410134,38.52115433410134,38.52115433410134,43.28048869849194,50.62537272372555,,3,8,1.0
7,1000,2,f6cfa779-b050-4fc6-bc4b-e5d1763d80ba,9,1,10f3fc6b-c458-4567-9d34-a1ced7ee5ac9,38.52115433410134,38.52115433410134,38.52115433410134,38.52115433410134,69.63335350305312,,3,8,1.0
8,2001,0,fa6f9bf3-a41b-418b-88d6-1ebf7a84568e,10,16,45da6db9-2812-411e-9178-f6b1b5bee736,43.0,43.0,43.0,43.0,62.42438426765234,,4,7,1.0
9,1001,0,f6cfa779-b050-4fc6-bc4b-e5d1763d80ba,9,15,3efc315f-d98a-40f5-b174-4fe146cc6c4e,49.0,49.0,49.0,49.0,58.95518764429743,,5,6,1.0
10,1,0,d9a5b2a6-af40-44a4-8ac2-b405a6b5858b,6,0,9e483670-855c-4bd2-9b7d-21d894a6a567,58.0,58.0,58.0,58.0,65.15802197138268,,6,6,1.0
11,1,1,d9a5b2a6-af40-44a4-8ac2-b405a6b5858b,6,1,bfc6962d-559f-4767-b4ba-f7905041bf6c,58.0,58.0,58.0,58.66041191665094,88.2016366503436,,6,6,1.0
12,0,2,d9a5b2a6-af40-44a4-8ac2-b405a6b5858b,6,2,9e483670-855c-4bd2-9b7d-21d894a6a567,58.66041191665094,58.66041191665094,58.66041191665094,58.66041191665094,64.38577220828773,,6,6,1.0
13,1001,1,f6cfa779-b050-4fc6-bc4b-e5d1763d80ba,9,0,9e483670-855c-4bd2-9b7d-21d894a6a567,58.95518764429743,58.95518764429743,58.95518764429743,65.15802197138268,73.52691687567892,,6,5,1.0
14,1001,2,f6cfa779-b050-4fc6-bc4b-e5d1763d80ba,9,1,ef9435d9-c276-4999-a855-578fca37e0a4,58.95518764429743,58.95518764429743,58.95518764429743,68.19909714368958,98.97208392298623,,6,5,1.0
15,2001,1,fa6f9bf3-a41b-418b-88d6-1ebf7a84568e,10,0,9e483670-855c-4bd2-9b7d-21d894a6a567,62.42438426765234,62.42438426765234,62.42438426765234,65.15802197138268,73.52691687567892,,6,6,2.0
16,2001,2,fa6f9bf3-a41b-418b-88d6-1ebf7a84568e,10,1,10f3fc6b-c458-4567-9d34-a1ced7ee5ac9,62.42438426765234,62.42438426765234,62.42438426765234,69.63335350305312,104.07945345506235,,6,6,1.0
17,0,3,d9a5b2a6-af40-44a4-8ac2-b405a6b5858b,6,3,0c7a4cdd-295c-4420-b729-dcde3679234f,64.38577220828773,64.38577220828773,64.38577220828773,64.38577220828773,90.05782420902234,,6,7,1.0
18,2000,3,fa6f9bf3-a41b-418b-88d6-1ebf7a84568e,10,2,9e483670-855c-4bd2-9b7d-21d894a6a567,68.19909714368958,68.19909714368958,68.19909714368958,68.19909714368958,71.75500497137968,,6,7,1.0
19,1000,3,f6cfa779-b050-4fc6-bc4b-e5d1763d80ba,9,2,9e483670-855c-4bd2-9b7d-21d894a6a567,69.63335350305312,69.63335350305312,69.63335350305312,71.75500497137968,77.06936515608817,,6,6,1.0
