,time,add_or_remove,worker_id
0,0,add,af512dc2-06fd-4037-af98-f3c666e10ce8
1,0,add,c3bef392-7e9d-42f6-ad0f-762b854dbb6b
2,0,add,616f889f-f4ee-44b2-9658-471776092c2a
3,0,add,acbd626c-5197-4895-871e-98d580c7ce54
4,0,add,20fa6022-9911-4a72-9652-d33fd66f4ca8
5,0,add,63edf3ed-8d09-4f91-ac42-010e68751b77
6,0,add,c06ad526-4cbe-4845-81c9-ccf1a64bf17f
7,0,add,c8ccaecd-9205-4a74-807b-312a48ff1c53
8,0,add,cba70037-3c9d-481b-b0c1-a70ea1b908b3
9,0,add,7c9f43b4-29cf-4cb5-876c-3415dd410ec9
10,0,add,24f36591-a809-4933-80fa-73b05da9461f
