,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,4d849009-ffcc-4ea6-a06e-ff29d9d6169c,1,c18db29c-2a6a-41ad-adf3-1c70b17fb377,placed
1,0,0,3a7f159a-63f5-4a8a-ba0f-9580d4556dc1,1,ffc47412-b4e2-4ddd-b730-61da47b92fd0,placed
2,0,0,f48b5abe-746e-484e-8431-e18026557773,1,1935630e-6451-4f51-8207-3e8b546dce77,placed
3,0,0,4bb20818-f30d-44a7-8393-6ebb4e994ed8,3,ea3eaab3-00fd-4f7b-a112-c2c79cc2cf77,placed
4,0,0,d63c65e0-5b15-449e-9f9a-2a9061abcca1,3,2401e145-daa2-4b95-9d2e-7b3c7994ce44,placed
5,0,0,9e2b0f13-a2ba-4ba2-86b8-3bbe3944e6c0,3,cd3447d7-2570-4dce-b4f0-938410ec93ec,placed
6,0,0,c99c68b6-0195-4fa5-b313-41dff73cf7d5,0,2978db82-2875-4573-b8e6-e027711c8bab,placed
7,0,0,c99c68b6-0195-4fa5-b313-41dff73cf7d5,2,89d72d75-fc60-4d2d-bc2d-eabc362bcaa3,placed
8,0,0,58af3b38-8b65-4e3c-b3a5-4cbdd27956cb,14,d8e2367e-683a-4d20-8ceb-94477e792a34,placed
9,0,0,28991578-f488-4f38-b53b-747a9ce8c17a,15,bd0c41b6-2af7-4fc9-b79e-53043b235677,placed
10,0,0,57585731-01b0-4805-8b9c-76afe847a549,16,f02e7a11-91df-49f5-8125-0cc96e33dcdc,placed
