,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,af23522e-0036-4903-b938-edafc66e22a0,0,2e0eefab-6a12-4e38-8263-dc7a5d15b938,1,0
1,9569f09b-010f-4622-9399-5082719f4646,0,a0740263-704f-4d48-a239-2de862e7a3c6,1,0
2,1d2f18f0-da31-4a00-8b1f-e2fe9e6caae9,0,961bdbf6-97e3-4614-9c3b-ed4afef46bfe,1,0
3,3ea2d193-b3ab-4293-a8f0-8b422cebfa33,0,e57c4545-3aba-4fde-9db7-b278edc5852e,3,0
4,8de19383-957e-4e2f-8e16-85e472609e1c,0,00af8372-16c8-4567-83e6-b033255bf921,3,0
5,5feef905-9343-4f7e-b924-85c91b8a9f80,0,1e5efee6-546b-4e3c-b93b-fe3bf30b924c,3,0
6,47c22603-4912-41f0-8de8-27afe92a9a70,0,5c8714e7-350d-466f-a438-61f53218b213,0,0
7,47c22603-4912-41f0-8de8-27afe92a9a70,0,708f4c24-1e4c-4317-af16-b280756f155f,2,0
8,566a0c01-9a3b-4ebb-bb3c-9be65d487125,0,1192ba9e-d3cb-42ce-b302-bb8e83a91700,14,0
9,eae01299-0ccd-48bf-a0df-dc89c6708f4b,0,b7814c56-bb70-4eb5-8ef1-42ce2a3bc33f,15,0
10,8018012a-f0ff-4b2b-b4c8-5beaa68aba26,0,776984d4-ab7c-4aaa-9ffc-31e0e9f1849c,16,0
