,time,add_or_remove,worker_id
0,0,add,f27295e0-207f-423b-a54d-e83fc9c03959
1,0,add,a6a71e48-493d-48f2-b37c-e83448177777
2,0,add,907a7f21-31c3-4690-965d-70ddf3297185
3,0,add,4d55f758-5e39-4db5-8616-1b818ee252df
4,0,add,353169e4-8a21-4548-adba-efbc23437314
5,0,add,aeb40f83-9f97-441f-aea9-151114670afd
6,0,add,a961139f-1d62-4610-acc5-f90fe608e030
7,0,add,7c66aa42-ed3b-4903-b927-066fdce2ab5b
8,0,add,5b52f28f-00d8-46ba-a729-f5f963cdeb52
9,0,add,8774aef3-1be9-4ab7-8f60-86c1fc9b6eea
10,0,add,ec3235bd-c9f6-4116-be04-34fe1f4081b1
