,time,event
0,16.0,"[16] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('234bbee7-156e-43e0-bb9c-d34f24048588'), 'ignore_transfer_time': False}"
1,16.88,"[16.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
2,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'worker_id': UUID('7a6fc0ab-38a9-492c-bca0-2a2b261c06e7'), 'force_instance_id': UUID('9e7e26a0-7179-45ba-8602-39797bb22a8e')}"
3,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'worker_id': UUID('588bdc0b-fd34-4705-b592-e6669654415d'), 'force_instance_id': UUID('32d94553-8157-499e-83bd-e3c39bce476b')}"
4,16.88,"[16.88] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('955c2600-daed-4643-addf-558c6fcd69cf'), 'to_worker_id': UUID('7a6fc0ab-38a9-492c-bca0-2a2b261c06e7'), 'force_instance_id': UUID('9e7e26a0-7179-45ba-8602-39797bb22a8e'), 'ignore_transfer_time': False}"
5,16.88,"[16.88] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('955c2600-daed-4643-addf-558c6fcd69cf'), 'to_worker_id': UUID('588bdc0b-fd34-4705-b592-e6669654415d'), 'force_instance_id': UUID('32d94553-8157-499e-83bd-e3c39bce476b'), 'ignore_transfer_time': False}"
6,16.959999999999997,"[16.959999999999997] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('955c2600-daed-4643-addf-558c6fcd69cf'), 'to_worker_id': UUID('7a6fc0ab-38a9-492c-bca0-2a2b261c06e7'), 'force_instance_id': UUID('9e7e26a0-7179-45ba-8602-39797bb22a8e')}"
7,16.959999999999997,"[16.959999999999997] [Event ID: 13] Batch Started at Worker {'batch': [Batch ca350a58-2985-4c4a-b4a6-cb8479b088c5 | Model ID 0] <Jobs [2000]>, 'model_instance_id': UUID('9e7e26a0-7179-45ba-8602-39797bb22a8e'), 'worker_id': UUID('7a6fc0ab-38a9-492c-bca0-2a2b261c06e7')}"
8,17.68,"[17.68] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('955c2600-daed-4643-addf-558c6fcd69cf'), 'to_worker_id': UUID('588bdc0b-fd34-4705-b592-e6669654415d'), 'force_instance_id': UUID('32d94553-8157-499e-83bd-e3c39bce476b')}"
9,17.68,"[17.68] [Event ID: 13] Batch Started at Worker {'batch': [Batch f0b69fe3-840a-40ee-83ac-377238ff004a | Model ID 1] <Jobs [2000]>, 'model_instance_id': UUID('32d94553-8157-499e-83bd-e3c39bce476b'), 'worker_id': UUID('588bdc0b-fd34-4705-b592-e6669654415d')}"
