,time,add_or_remove,worker_id
0,0,add,07fb5e54-464c-4754-a8d2-2c6c917f5b44
1,0,add,4050d284-acf4-4088-8c79-bea36b233e73
2,0,add,a4354842-de80-4b3f-b74e-e4364965aa6b
3,0,add,6e56f23d-82c5-4885-9c31-7e4d08b12eb6
4,0,add,2d6785cb-83a0-492e-a768-c56933d8fee2
5,0,add,3c512613-eb1f-4dbd-b3a2-b3a02bbc24d4
6,0,add,a56167e5-c7ec-4c1b-9f2a-34a1c5aea10a
7,0,add,d4e3ca53-5e18-491d-b429-9d587d1c2235
8,0,add,bd96573b-4faa-4e6b-84cf-b9374adad998
9,0,add,2f68e720-6866-4f77-86ea-f2c84bcf62b0
10,0,add,6c95d318-5fcf-4b60-911b-87f3aeefb9de
