,time,add_or_remove,worker_id
0,0,add,4308ca59-6747-4f92-a516-ebd5967f3c15
1,0,add,00db14c7-f446-42bb-8357-e7c4fd3fad88
2,0,add,834b9ef4-a4c1-4c27-9832-fd6008b67afd
3,0,add,db4ba88b-5a0c-4bdd-9641-b501123bc550
4,0,add,29766901-e534-4050-bbc6-c5474405831f
5,0,add,8d4b6bb6-0009-4cf0-bb4f-75879213de68
6,0,add,20c32c67-61e0-47cd-88f9-aa713167e943
7,0,add,031bedee-86ab-46a8-9378-9926a5211d0e
8,0,add,b2ebb56f-ff00-4ffa-9eff-ba77c277afcc
9,0,add,847b4243-47c9-47f1-bde9-610fa58910e6
10,0,add,04b38680-0cb9-4899-a63c-dda222ad1b41
