,time,event
0,18.0,"[18] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1000, Workflow 7], 'from_client_id': UUID('0a904b5e-4f9c-4317-ad6e-4fbac62f42e5'), 'ignore_transfer_time': True}"
1,18.0,"[18] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1000, Workflow 7]}"
2,18.0,"[18] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be'), 'force_instance_id': UUID('21d83bfb-b887-4453-848a-80de02c5ec6c')}"
3,18.0,"[18] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'to_worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be'), 'force_instance_id': UUID('21d83bfb-b887-4453-848a-80de02c5ec6c'), 'ignore_transfer_time': True}"
4,18.0,"[18] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'to_worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be'), 'force_instance_id': UUID('21d83bfb-b887-4453-848a-80de02c5ec6c')}"
5,18.0,"[18] [Event ID: 11] Batch Started at Worker {'batch': [Batch e51bbff1-1fc3-40ee-967e-6ae2cff7f898 | Model ID 15] <Jobs [1000]>, 'model_instance_id': UUID('21d83bfb-b887-4453-848a-80de02c5ec6c'), 'worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be')}"
6,23.0,"[23] [Event ID: 0] Job Sent to Scheduler {'job': [Job 0, Workflow 6], 'from_client_id': UUID('33bfa7d8-34ee-4d6e-9576-26b4af9d2d98'), 'ignore_transfer_time': True}"
7,23.0,"[23] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 0, Workflow 6]}"
8,23.0,"[23] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 0, Task ID 0]], 'worker_id': UUID('f18f391b-e717-4b28-8424-1a1583042889'), 'force_instance_id': UUID('2fbda6ef-5a2a-4892-9cf6-50c9d95d12ae')}"
9,23.0,"[23] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 0, Task ID 1]], 'worker_id': UUID('f2c61206-fcb0-4583-9c49-f384571b0959'), 'force_instance_id': UUID('3f08f77f-ed4b-4469-83d2-8beba4a4dd81')}"
10,23.0,"[23] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 0, Task ID 0]], 'from_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'to_worker_id': UUID('f18f391b-e717-4b28-8424-1a1583042889'), 'force_instance_id': UUID('2fbda6ef-5a2a-4892-9cf6-50c9d95d12ae'), 'ignore_transfer_time': True}"
11,23.0,"[23] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 0, Task ID 1]], 'from_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'to_worker_id': UUID('f2c61206-fcb0-4583-9c49-f384571b0959'), 'force_instance_id': UUID('3f08f77f-ed4b-4469-83d2-8beba4a4dd81'), 'ignore_transfer_time': True}"
12,23.0,"[23] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 0, Task ID 0]], 'from_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'to_worker_id': UUID('f18f391b-e717-4b28-8424-1a1583042889'), 'force_instance_id': UUID('2fbda6ef-5a2a-4892-9cf6-50c9d95d12ae')}"
13,23.0,"[23] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 0, Task ID 1]], 'from_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'to_worker_id': UUID('f2c61206-fcb0-4583-9c49-f384571b0959'), 'force_instance_id': UUID('3f08f77f-ed4b-4469-83d2-8beba4a4dd81')}"
14,23.0,"[23] [Event ID: 11] Batch Started at Worker {'batch': [Batch ffedf4e3-2597-4d8c-8677-59b59c953c6e | Model ID 0] <Jobs [0]>, 'model_instance_id': UUID('2fbda6ef-5a2a-4892-9cf6-50c9d95d12ae'), 'worker_id': UUID('f18f391b-e717-4b28-8424-1a1583042889')}"
15,23.0,"[23] [Event ID: 11] Batch Started at Worker {'batch': [Batch dd03ec54-af82-421f-a336-9ac7e39de744 | Model ID 1] <Jobs [0]>, 'model_instance_id': UUID('3f08f77f-ed4b-4469-83d2-8beba4a4dd81'), 'worker_id': UUID('f2c61206-fcb0-4583-9c49-f384571b0959')}"
16,28.708860613962138,"[28.708860613962138] [Event ID: 12] Batch Finished at Worker {'batch': [Batch e51bbff1-1fc3-40ee-967e-6ae2cff7f898 | Model ID 15] <Jobs [1000]>, 'model_instance_id': UUID('21d83bfb-b887-4453-848a-80de02c5ec6c'), 'worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be')}"
17,28.708860613962138,"[28.708860613962138] [Event ID: 9] Tasks Arrival at Scheduler {'tasks': [[Job ID 1000, Task ID 1], [Job ID 1000, Task ID 2]]}"
18,28.708860613962138,"[28.708860613962138] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1000, Task ID 2]], 'worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'force_instance_id': UUID('4fc78057-1d96-47ef-8b3a-31497befc512')}"
19,28.708860613962138,"[28.708860613962138] [Event ID: 5] Tasks Outputs Assigned to Worker {'job_task_ids': [(1000, 0)], 'from_worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be'), 'to_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be')}"
20,28.708860613962138,"[28.708860613962138] [Event ID: 6] Tasks Outputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be'), 'to_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'ignore_transfer_time': True}"
21,28.708860613962138,"[28.708860613962138] [Event ID: 7] Tasks Outputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be'), 'to_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be')}"
22,28.708860613962138,"[28.708860613962138] [Event ID: 11] Batch Started at Worker {'batch': [Batch 5ba3102e-55c8-4aba-af44-28da5087538f | Model ID 1] <Jobs [1000]>, 'model_instance_id': UUID('4fc78057-1d96-47ef-8b3a-31497befc512'), 'worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be')}"
23,29.0,"[29] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('7dcecbd6-b325-48ff-ab00-fb3f9e7ad23d'), 'ignore_transfer_time': True}"
24,29.0,"[29] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
25,29.0,"[29] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'worker_id': UUID('1bec96eb-965e-4b93-80e6-50b6fcaa418e'), 'force_instance_id': UUID('9c2327c4-71bb-424c-b717-c0a15c9c756f')}"
26,29.0,"[29] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'to_worker_id': UUID('1bec96eb-965e-4b93-80e6-50b6fcaa418e'), 'force_instance_id': UUID('9c2327c4-71bb-424c-b717-c0a15c9c756f'), 'ignore_transfer_time': True}"
27,29.0,"[29] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('2f46cb14-4b3f-4c3e-99f4-a93612a466be'), 'to_worker_id': UUID('1bec96eb-965e-4b93-80e6-50b6fcaa418e'), 'force_instance_id': UUID('9c2327c4-71bb-424c-b717-c0a15c9c756f')}"
28,29.0,"[29] [Event ID: 11] Batch Started at Worker {'batch': [Batch 46607a3b-de0a-4025-83a4-417f49f45945 | Model ID 16] <Jobs [2000]>, 'model_instance_id': UUID('9c2327c4-71bb-424c-b717-c0a15c9c756f'), 'worker_id': UUID('1bec96eb-965e-4b93-80e6-50b6fcaa418e')}"
29,29.854916277771544,"[29.854916277771544] [Event ID: 12] Batch Finished at Worker {'batch': [Batch ffedf4e3-2597-4d8c-8677-59b59c953c6e | Model ID 0] <Jobs [0]>, 'model_instance_id': UUID('2fbda6ef-5a2a-4892-9cf6-50c9d95d12ae'), 'worker_id': UUID('f18f391b-e717-4b28-8424-1a1583042889')}"
30,29.854916277771544,"[29.854916277771544] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1000, Task ID 1]], 'worker_id': UUID('f18f391b-e717-4b28-8424-1a1583042889'), 'force_instance_id': UUID('2fbda6ef-5a2a-4892-9cf6-50c9d95d12ae')}"
31,29.854916277771544,"[29.854916277771544] [Event ID: 5] Tasks Outputs Assigned to Worker {'job_task_ids': [(1000, 0)], 'from_worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be'), 'to_worker_id': UUID('f18f391b-e717-4b28-8424-1a1583042889')}"
32,29.854916277771544,"[29.854916277771544] [Event ID: 6] Tasks Outputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be'), 'to_worker_id': UUID('f18f391b-e717-4b28-8424-1a1583042889'), 'ignore_transfer_time': True}"
33,29.854916277771544,"[29.854916277771544] [Event ID: 7] Tasks Outputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('5d61f07a-bcc3-4bd0-acb9-ca0dbf2472be'), 'to_worker_id': UUID('f18f391b-e717-4b28-8424-1a1583042889')}"
