,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,6.0,0.0,0.0,0.0,0.08155642023420491,0.011071047528686746
1,6.0,1.0,0.0,0.0,0.5322957198440358,0.39756065538231544
2,6.0,2.0,0.0,0.0,1.612451361867176,0.19961051569656524
3,6.0,3.0,0.0,0.0,1.6809338521396058,0.37871377650379434
4,6.0,4.0,0.0,0.0,2.400000000000538,8.702762469280376e-13
5,7.0,0.0,0.0,0.0,0.08185430463644333,0.012057667278933286
6,7.0,1.0,0.0,0.0,0.556291390728164,0.39659282431428594
7,7.0,2.0,0.0,0.0,1.6264900662246955,0.24255067265351427
8,7.0,3.0,0.0,0.0,1.684768211920099,0.3819426379105597
9,7.0,4.0,0.0,0.0,2.4000000000004813,8.55339409362206e-13
10,8.0,0.0,0.0,0.0,0.08105726872315383,0.009145924074675448
11,8.0,1.0,0.0,0.0,0.5251101321582745,0.3984898216445924
12,8.0,2.0,0.0,0.0,1.6176211453739966,0.19810933519391574
13,8.0,3.0,0.0,0.0,1.6528634361229193,0.30540125790357403
14,8.0,4.0,0.0,0.0,2.400000000000464,8.639287538299117e-13
