,time,event
0,18.0,"[18] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1000, Workflow 7], 'from_client_id': UUID('a24302eb-6974-45ff-b046-b0e4461b4b81'), 'ignore_transfer_time': False}"
1,18.88,"[18.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1000, Workflow 7]}"
2,18.88,"[18.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'worker_id': UUID('d80ba085-2300-4bc7-b44f-481c05a25d1f'), 'force_instance_id': UUID('af02ec8e-0aff-4d75-930c-489764c6943f')}"
3,18.88,"[18.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1000, Task ID 1]], 'worker_id': UUID('e78ced31-89f6-4db8-a59a-d120adcca301'), 'force_instance_id': UUID('35b45613-2740-431f-bcba-f89ee9223a14')}"
4,18.88,"[18.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('09e98d85-1d8b-4805-8cce-53da1e1d10f0'), 'to_worker_id': UUID('d80ba085-2300-4bc7-b44f-481c05a25d1f'), 'force_instance_id': UUID('af02ec8e-0aff-4d75-930c-489764c6943f'), 'ignore_transfer_time': False}"
5,18.88,"[18.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 1]], 'from_worker_id': UUID('09e98d85-1d8b-4805-8cce-53da1e1d10f0'), 'to_worker_id': UUID('e78ced31-89f6-4db8-a59a-d120adcca301'), 'force_instance_id': UUID('35b45613-2740-431f-bcba-f89ee9223a14'), 'ignore_transfer_time': False}"
6,18.959999999999997,"[18.959999999999997] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': UUID('09e98d85-1d8b-4805-8cce-53da1e1d10f0'), 'to_worker_id': UUID('d80ba085-2300-4bc7-b44f-481c05a25d1f'), 'force_instance_id': UUID('af02ec8e-0aff-4d75-930c-489764c6943f')}"
7,18.959999999999997,"[18.959999999999997] [Event ID: 13] Batch Started at Worker {'batch': [Batch 1ac4d77d-6eaf-4575-8fe9-c6681bb4a898 | Model ID 0] <Jobs [1000]>, 'model_instance_id': UUID('af02ec8e-0aff-4d75-930c-489764c6943f'), 'worker_id': UUID('d80ba085-2300-4bc7-b44f-481c05a25d1f')}"
8,19.68,"[19.68] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 1]], 'from_worker_id': UUID('09e98d85-1d8b-4805-8cce-53da1e1d10f0'), 'to_worker_id': UUID('e78ced31-89f6-4db8-a59a-d120adcca301'), 'force_instance_id': UUID('35b45613-2740-431f-bcba-f89ee9223a14')}"
9,19.68,"[19.68] [Event ID: 13] Batch Started at Worker {'batch': [Batch 44a21547-323b-47ac-85e8-fe8ee847e30f | Model ID 1] <Jobs [1000]>, 'model_instance_id': UUID('35b45613-2740-431f-bcba-f89ee9223a14'), 'worker_id': UUID('e78ced31-89f6-4db8-a59a-d120adcca301')}"
10,23.0,"[23] [Event ID: 0] Job Sent to Scheduler {'job': [Job 0, Workflow 6], 'from_client_id': UUID('5c3fdaf2-4239-4b5c-b0d4-788cda3dc3b3'), 'ignore_transfer_time': False}"
11,23.88,"[23.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 0, Workflow 6]}"
12,23.88,"[23.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 0, Task ID 1]], 'worker_id': UUID('09e98d85-1d8b-4805-8cce-53da1e1d10f0'), 'force_instance_id': UUID('a5cbc452-db2e-4eaf-811b-e13bf178b27d')}"
