,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,6.0,0.0,1.8304599886491837,2.2905127039434436,0.0,0.0
1,6.0,1.0,26.984631730383715,16.217532475077,0.0,0.0
2,6.0,2.0,5.726243056156582,8.536149474253794,0.0,0.0
3,6.0,3.0,9.516245899509828,11.069343014646421,0.0,0.0
4,6.0,4.0,0.11975579802069705,0.44163702812364375,0.0,0.0
5,7.0,0.0,1.8291798496011953,2.297920959238195,0.0,0.0
6,7.0,1.0,26.278861377093957,16.012934775049807,0.0,0.0
7,7.0,2.0,5.407106454480206,8.34960344246122,0.0,0.0
8,7.0,3.0,10.614171954402003,11.811306936182579,0.0,0.0
9,7.0,4.0,1.5188997339889658,3.0607832421564054,0.0,0.0
10,8.0,0.0,1.8734082228681554,2.363173856545386,0.0,0.0
11,8.0,1.0,26.85014244728176,16.2427829929113,0.0,0.0
12,8.0,2.0,5.354981143209852,9.426029660305081,0.0,0.0
13,8.0,3.0,11.288314873448885,11.50248140445181,0.0,0.0
14,8.0,4.0,5.555418190286781,7.155625830406486,0.0,0.0
