,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,d33aa883-c36c-451c-a762-074f4b7154ba,0,faf71827-f130-4f0b-aa6a-b4db00decac1,1,0,24
1,f46f4aee-e193-40f3-be3d-c11999ecd06f,0,41ca61c2-e3d0-42a5-9892-35743e0582e3,1,0,24
2,22091f39-f243-44f1-bf42-ace15e3549f7,0,c891a380-b8b4-4d4e-9e4a-a8a28a02e254,1,0,24
3,3cf3209f-3cff-48ad-8aa6-b891b53302b3,0,cbae5917-0452-4f2b-9f4e-fa09efb9f6d2,3,0,6
4,c1123b77-bd55-40ae-ac29-3f894f43187e,0,0e0c3a91-38fd-402d-908e-af4b46ffe480,3,0,6
5,4da62f1a-76ba-431f-b4b6-382cfb85599f,0,918d74ab-542f-4f59-854e-992cd61983b9,3,0,6
6,92eff7c4-bc7b-41b9-af25-afd71b4f200b,0,647f7a81-5ffa-4c96-9ce1-b8f3f18118ff,0,0,6
7,92eff7c4-bc7b-41b9-af25-afd71b4f200b,0,a9a03244-2c0e-4a7d-8de5-8d2e10c5de34,2,0,6
8,78cf31e3-aeff-4c4d-a81c-cd90c0817b25,0,c6098c26-4d68-42fb-b7f1-a98ffe9e118c,14,0,6
9,3156bd09-06f8-49a2-878f-bd6b040670cb,0,991b16af-e5de-4487-bdec-ce8154e08386,15,0,6
10,1710c24b-c166-43f8-a4e6-7d30f9f8455c,0,dad7d000-89fc-4ce0-af0e-e2224666d4dc,16,0,6
