,client_id,workflow_id,job_id,task_id,worker_id,worker_arrival_time,exec_start_time,exec_end_time,deadline
0,2,8,10000,0,7ab40daf-f801-4630-bc92-054629159efb,34.28,34.28,41.740432415213235,348.0
1,2,8,10000,1,1cf31c90-e2db-40d1-b71d-10a72daab325,35.0,35.0,67.04685463636649,348.0
2,2,8,10001,0,7ab40daf-f801-4630-bc92-054629159efb,61.480000000000004,61.480000000000004,68.78493932753162,375.2
3,2,8,10000,2,7ab40daf-f801-4630-bc92-054629159efb,71.84685463636649,71.84685463636649,78.50167442136853,348.0
4,2,8,10001,1,794516bb-407c-47dd-84a0-463970c9334e,62.2,62.2,93.38086099911361,375.2
5,2,8,10001,2,7ab40daf-f801-4630-bc92-054629159efb,98.1808609991136,98.1808609991136,107.80104377521,375.2
6,2,8,10000,3,d309076a-d039-41eb-b3ce-44cbc6535154,81.70167442136852,81.70167442136852,107.82726629388429,348.0
7,0,6,3,0,7ab40daf-f801-4630-bc92-054629159efb,104.88000000000001,104.88000000000001,112.34802885977693,346.6
8,2,8,10004,0,7ab40daf-f801-4630-bc92-054629159efb,119.08000000000001,119.08000000000001,125.771145940899,432.8
9,2,8,10000,4,70b0ca8e-f96d-4f86-bf11-849a60a04744,112.6272662938843,112.6272662938843,136.4047441351304,348.0
10,2,8,10001,3,d309076a-d039-41eb-b3ce-44cbc6535154,111.00104377521,111.00104377521,136.6751770985853,375.2
11,0,6,3,1,1cf31c90-e2db-40d1-b71d-10a72daab325,105.60000000000001,105.60000000000001,136.8282699134446,346.6
12,0,6,3,2,7ab40daf-f801-4630-bc92-054629159efb,141.62826991344457,141.62826991344457,149.28694912054425,346.6
13,2,8,10004,1,794516bb-407c-47dd-84a0-463970c9334e,119.80000000000001,119.80000000000001,149.3565946378286,432.8
14,2,8,10001,4,70b0ca8e-f96d-4f86-bf11-849a60a04744,141.4751770985853,141.4751770985853,163.30691129147718,375.2
15,2,8,10004,2,7ab40daf-f801-4630-bc92-054629159efb,154.1565946378286,154.1565946378286,163.83664051003922,432.8
16,2,8,10006,0,7ab40daf-f801-4630-bc92-054629159efb,163.48,163.48,170.99928597247072,477.2
17,0,6,3,3,d309076a-d039-41eb-b3ce-44cbc6535154,152.48694912054424,152.48694912054424,178.21538685764656,346.6
18,0,6,3,4,96f6c037-3e12-40b8-87cd-d585674a2542,183.01538685764658,183.01538685764658,185.5039392902464,346.6
19,2,8,10004,3,8b6a1895-477d-41c9-b199-cd4be42d47dc,167.0366405100392,167.0366405100392,193.30450365890275,432.8
20,2,8,10006,1,dc845d7f-db3e-4f2b-937b-ab3bb25cd485,164.2,164.2,194.38388673169035,477.2
21,0,6,7,0,7ab40daf-f801-4630-bc92-054629159efb,197.67999999999998,197.67999999999998,204.91745712179303,439.4
22,2,8,10006,2,7ab40daf-f801-4630-bc92-054629159efb,199.18388673169034,199.18388673169034,206.56293742525136,477.2
23,1,7,5007,0,7ab40daf-f801-4630-bc92-054629159efb,204.99745712179305,204.99745712179305,212.9908103108052,472.4
24,2,8,10004,4,70b0ca8e-f96d-4f86-bf11-849a60a04744,198.10450365890276,198.10450365890276,219.96959990805857,432.8
25,2,8,10008,0,7ab40daf-f801-4630-bc92-054629159efb,213.0708103108052,213.0708103108052,220.43654190155416,521.5999999999999
26,0,6,7,1,1cf31c90-e2db-40d1-b71d-10a72daab325,198.39999999999998,198.39999999999998,230.433855252384,439.4
27,1,7,5007,1,794516bb-407c-47dd-84a0-463970c9334e,199.39999999999998,199.39999999999998,233.06336662688065,472.4
28,2,8,10006,3,d309076a-d039-41eb-b3ce-44cbc6535154,209.76293742525135,209.76293742525135,238.88598373334233,477.2
29,0,6,7,2,7ab40daf-f801-4630-bc92-054629159efb,235.233855252384,235.233855252384,239.15900757863494,439.4
30,2,8,10008,1,dc845d7f-db3e-4f2b-937b-ab3bb25cd485,208.59999999999997,208.59999999999997,241.1700887211112,521.5999999999999
31,1,7,5007,2,7ab40daf-f801-4630-bc92-054629159efb,242.35900757863493,242.35900757863493,253.01930303084424,472.4
32,2,8,10008,2,7ab40daf-f801-4630-bc92-054629159efb,256.21930303084423,256.21930303084423,257.4958648049183,521.5999999999999
33,2,8,10006,4,70b0ca8e-f96d-4f86-bf11-849a60a04744,243.68598373334234,243.68598373334234,264.19421416463797,477.2
34,2,8,10010,0,7ab40daf-f801-4630-bc92-054629159efb,260.2799999999999,260.2799999999999,267.0814759134009,574.0
35,0,6,7,3,d309076a-d039-41eb-b3ce-44cbc6535154,242.35900757863493,242.35900757863493,267.32797567711054,439.4
36,1,7,5010,0,7ab40daf-f801-4630-bc92-054629159efb,267.16147591340086,267.16147591340086,273.84102742621104,535.0
37,0,6,7,4,96f6c037-3e12-40b8-87cd-d585674a2542,272.1279756771105,272.1279756771105,274.2594244583556,439.4
38,1,7,5007,3,29e58560-2aca-4127-a4a8-d3e03a210c66,256.21930303084423,256.21930303084423,282.45452640773027,472.4
39,2,8,10008,3,8b6a1895-477d-41c9-b199-cd4be42d47dc,260.69586480491836,260.69586480491836,285.8950034422179,521.5999999999999
40,2,8,10010,1,1cf31c90-e2db-40d1-b71d-10a72daab325,260.99999999999994,260.99999999999994,292.01527875520713,574.0
41,1,7,5010,1,794516bb-407c-47dd-84a0-463970c9334e,261.99999999999994,261.99999999999994,292.3722646293612,535.0
42,1,7,5007,4,fd8adac2-a3e6-4c90-b4a9-ed44b086382b,287.2545264077302,287.2545264077302,296.9927290010584,472.4
