,time,add_or_remove,worker_id
0,0,add,daf68a76-7f85-4371-af3a-f976bdd68364
1,0,add,2bdca12d-5f6a-4a42-869f-e8b8f0a687bd
2,0,add,d2b72568-5cf0-4cb7-8ba5-1f0a9634511e
3,0,add,135701ff-a9b5-40b0-ad18-e4841ee7cbbd
4,0,add,7bb1d6b2-9092-4b23-be8a-23e4bce6e8e0
5,0,add,03a302ec-50da-4974-90de-99a279bfc7ed
6,0,add,585a1e5a-0fd5-422d-8691-f7b55a6e120e
7,0,add,b36358b0-9e0b-4214-8ad4-097d107c9290
8,0,add,a9ccff30-882d-4722-9b38-d6452fca07a7
9,0,add,63bc20ba-0ed1-4694-937f-e04e21ccc3c3
10,0,add,0bb92b9f-cbb0-448c-b6bd-a0e8067f5c65
