,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,daf68a76-7f85-4371-af3a-f976bdd68364,1,1e3cb402-d1c9-473c-a6d1-3793a1008cd2,placed
1,0,0,2bdca12d-5f6a-4a42-869f-e8b8f0a687bd,1,61ad2e8f-cfe0-4ffc-809f-49e29dd94b4a,placed
2,0,0,d2b72568-5cf0-4cb7-8ba5-1f0a9634511e,1,c755d0e1-efc1-437d-8988-e242d26c693a,placed
3,0,0,135701ff-a9b5-40b0-ad18-e4841ee7cbbd,3,20b553aa-8eeb-4b8d-a4ef-8c2d22fda580,placed
4,0,0,7bb1d6b2-9092-4b23-be8a-23e4bce6e8e0,3,5809a929-666d-4749-a195-e0962f94602b,placed
5,0,0,03a302ec-50da-4974-90de-99a279bfc7ed,3,5f7b6818-e796-4e96-a47b-9856f60612a3,placed
6,0,0,585a1e5a-0fd5-422d-8691-f7b55a6e120e,0,4f5f0756-1ff5-4f61-bea9-08051c930bdd,placed
7,0,0,585a1e5a-0fd5-422d-8691-f7b55a6e120e,2,3cb0ac54-1ba1-4039-b65c-8717dcb830d1,placed
8,0,0,b36358b0-9e0b-4214-8ad4-097d107c9290,14,ef7bc111-700f-45df-ab82-c65a085c9303,placed
9,0,0,a9ccff30-882d-4722-9b38-d6452fca07a7,15,94ca152e-d674-4410-8c11-6f61fe516ca7,placed
10,0,0,63bc20ba-0ed1-4694-937f-e04e21ccc3c3,16,2831e981-a235-4def-a4e6-5ed0d88bd380,placed
