,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,24de8a70-f86e-4294-89e6-bcc248bbcdbd,0,1d475ab9-0ce0-4bc1-b39a-2385833072ba,1,0
1,771c7fe8-b2ce-420f-bdc7-d55b4d0098e0,0,668866b5-5170-4a31-a7f8-d33eb8a34d81,1,0
2,5e68ab83-6887-4452-a00f-3151011eab30,0,694b1c83-883e-4a61-9f0f-4ee3b2f774b6,1,0
3,7fe57b3e-23e9-43cb-889d-458826c197ec,0,66f8c6c6-3f81-4927-a16c-e00be4208b4f,3,0
4,72e7e246-50b1-478e-9f54-2dfa408a28a1,0,931ff3a5-946d-4291-b3df-65c1f314681c,3,0
5,e44b42ac-c331-4126-b0a7-3562dec8d9cd,0,792985ce-8883-49ad-b6cd-0d80f52b0f8e,3,0
6,ed098adf-c12f-4de0-b6bd-dfc164e3d0ac,0,da910a7f-dd9e-4fd2-8e5d-966229e7da07,0,0
7,ed098adf-c12f-4de0-b6bd-dfc164e3d0ac,0,b05fcf8f-8dfb-468c-867b-6c0148fe1978,2,0
8,5d5b7685-0ce1-4f80-a844-cac3c5729454,0,a463fa3a-3e6e-4765-b9e4-cc7a82e2198a,14,0
9,7e959bca-e8f8-4839-a94e-29962bd13475,0,690b8fe0-5aea-4c3d-bfe8-985db320f18b,15,0
10,1820c122-b232-474f-adc0-89af51c44877,0,7d461ff9-2c80-4935-b455-87fc7f7187f1,16,0
