,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,6.0,0.0,1.8631266405469136,2.9983178512365867,0.0,0.0
1,6.0,1.0,0.8769241040722517,2.0521574198572847,0.0,0.0
2,6.0,2.0,2.835018502625604,4.731058303061196,0.0,0.0
3,6.0,3.0,0.40388968850349877,1.4983489817948776,0.0,0.0
4,6.0,4.0,0.0,0.0,0.0,0.0
5,7.0,0.0,1.9210928991059772,2.9046831503433683,0.0,0.0
6,7.0,1.0,0.8375260496372424,2.018205649167657,0.0,0.0
7,7.0,2.0,2.7431740241184706,4.401475922125061,0.0,0.0
8,7.0,3.0,0.42942549902695804,1.7063418598613722,0.0,0.0
9,7.0,4.0,0.009079082543470576,0.18652039091157774,0.0,0.0
10,8.0,0.0,2.046637958617457,2.996992186998933,0.0,0.0
11,8.0,1.0,0.9679031430051248,2.2465103952367933,0.0,0.0
12,8.0,2.0,2.939321998354986,4.640935048702936,0.0,0.0
13,8.0,3.0,0.37177372321550645,1.294231489714843,0.0,0.0
14,8.0,4.0,0.3098961633130092,1.6467971461455062,0.0,0.0
