,client_id,workflow_id,job_id,task_id,worker_id,worker_arrival_time,exec_start_time,exec_end_time,deadline
0,2,8,10000,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,20.279999999999998,20.279999999999998,27.900550884146668,334.0
1,1,7,5000,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,35.28,35.28,42.83338650313187,309.0
2,2,8,10000,1,44b35afc-27f2-4358-9def-03bcbe16cbc6,21.0,21.0,50.33227217610187,334.0
3,1,7,5001,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,54.480000000000004,54.480000000000004,61.59970026600057,328.2
4,2,8,10000,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,55.13227217610187,55.13227217610187,62.944300928553524,334.0
5,1,7,5000,1,2bbf0e75-445c-4109-97c1-6991d60ddf7d,36.0,36.0,68.34381933490054,309.0
6,0,6,1,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,61.679700266000566,61.679700266000566,68.54259690484321,299.2
7,1,7,5001,1,44b35afc-27f2-4358-9def-03bcbe16cbc6,55.2,55.2,85.39382467335045,328.2
8,0,6,2,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,79.68,79.68,86.62182509727721,321.4
9,1,7,5000,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,73.14381933490054,73.14381933490054,88.54450960751394,309.0
10,0,6,1,1,eb940822-3d67-4b5d-9d32-1af44529ebf4,58.2,58.2,92.28989541845867,299.2
11,2,8,10000,3,bf519f6f-2c69-47f6-b7ad-a48469dd8974,66.14430092855352,66.14430092855352,93.18895728142206,334.0
12,1,7,5002,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,86.70182509727721,86.70182509727721,93.55485814142595,356.4
13,1,7,5001,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,91.74450960751395,91.74450960751395,103.25764455555753,328.2
14,0,6,2,1,2bbf0e75-445c-4109-97c1-6991d60ddf7d,80.4,80.4,111.7286629549877,321.4
15,1,7,5002,1,44b35afc-27f2-4358-9def-03bcbe16cbc6,86.19382467335045,86.19382467335045,114.74235288748439,356.4
16,0,6,1,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,106.45764455555754,106.45764455555754,118.05574076509635,299.2
17,1,7,5000,3,cf6d40fd-fb4a-4543-96e0-dd551746a0b1,91.74450960751393,91.74450960751393,118.40867965689358,309.0
18,2,8,10000,4,0903e791-7ea5-4a53-b1d5-b07e26572295,97.98895728142207,97.98895728142207,118.95205014615738,334.0
19,2,8,10003,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,111.88000000000001,111.88000000000001,119.0166656560215,425.6
20,1,7,5001,3,e38f953c-48ce-4165-a507-19b61848719f,106.45764455555752,106.45764455555752,132.89095249782395,328.2
21,1,7,5000,4,3629029e-7031-4dd9-b794-884fa467384c,123.2086796568936,123.2086796568936,133.1158534709964,309.0
22,0,6,2,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,124.45574076509635,124.45574076509635,139.2695901036008,321.4
23,1,7,5002,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,124.45574076509635,124.45574076509635,139.2695901036008,356.4
24,2,8,10003,1,2bbf0e75-445c-4109-97c1-6991d60ddf7d,112.60000000000001,112.60000000000001,141.50043744764676,425.6
25,2,8,10004,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,134.08,134.08,141.74158518874947,447.8
26,0,6,1,3,cf6d40fd-fb4a-4543-96e0-dd551746a0b1,121.25574076509633,121.25574076509633,146.5767974551879,299.2
27,1,7,5001,4,3629029e-7031-4dd9-b794-884fa467384c,137.69095249782396,137.69095249782396,148.82946587377526,328.2
28,1,7,5004,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,141.82158518874948,141.82158518874948,149.55784347735622,409.8
29,0,6,1,4,0f1dbcd0-6ad5-430f-a7de-e9e0e2760846,151.3767974551879,151.3767974551879,153.9892093841392,299.2
30,2,8,10003,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,146.30043744764674,146.30043744764674,155.23084903917842,425.6
31,2,8,10004,1,44b35afc-27f2-4358-9def-03bcbe16cbc6,134.8,134.8,164.79684676661486,447.8
32,0,6,2,3,e38f953c-48ce-4165-a507-19b61848719f,142.46959010360078,142.46959010360078,167.20991725683797,321.4
33,1,7,5004,1,eb940822-3d67-4b5d-9d32-1af44529ebf4,136.8,136.8,168.91497990792422,409.8
34,1,7,5002,3,bf519f6f-2c69-47f6-b7ad-a48469dd8974,142.46959010360078,142.46959010360078,168.96013340569218,356.4
35,2,8,10005,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,164.28,164.28,171.84775680490822,478.0
36,0,6,2,4,0f1dbcd0-6ad5-430f-a7de-e9e0e2760846,172.00991725683798,172.00991725683798,174.56575379204506,321.4
37,2,8,10004,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,169.59684676661485,169.59684676661485,181.61708229978345,447.8
38,1,7,5002,4,3629029e-7031-4dd9-b794-884fa467384c,173.7601334056922,173.7601334056922,185.91453039401242,356.4
39,2,8,10003,3,cf6d40fd-fb4a-4543-96e0-dd551746a0b1,158.4308490391784,158.4308490391784,186.24448826574567,425.6
40,2,8,10005,1,2bbf0e75-445c-4109-97c1-6991d60ddf7d,165.0,165.0,195.11100824061987,478.0
41,1,7,5004,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,184.81708229978344,184.81708229978344,195.73304777345803,409.8
42,0,6,6,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,190.48,190.48,197.7575250561806,432.2
43,2,8,10006,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,197.9175250561806,197.9175250561806,207.0467965080321,507.2
44,1,7,5006,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,197.9175250561806,197.9175250561806,207.0467965080321,468.2
45,2,8,10005,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,199.91100824061985,199.91100824061985,207.10324673863826,478.0
46,2,8,10004,3,e38f953c-48ce-4165-a507-19b61848719f,184.81708229978344,184.81708229978344,209.7735203223076,447.8
47,2,8,10003,4,0903e791-7ea5-4a53-b1d5-b07e26572295,191.04448826574568,191.04448826574568,209.9992475854485,425.6
48,0,6,6,1,eb940822-3d67-4b5d-9d32-1af44529ebf4,191.2,191.2,223.61374429472343,432.2
49,1,7,5006,1,2bbf0e75-445c-4109-97c1-6991d60ddf7d,195.91100824061988,195.91100824061988,225.2036273153471,468.2
50,1,7,5004,3,bf519f6f-2c69-47f6-b7ad-a48469dd8974,198.93304777345801,198.93304777345801,225.31482785114875,409.8
51,2,8,10006,1,44b35afc-27f2-4358-9def-03bcbe16cbc6,194.2,194.2,226.1765400469774,507.2
52,2,8,10007,0,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,224.67999999999998,224.67999999999998,231.14776863125746,538.4
53,2,8,10004,4,0903e791-7ea5-4a53-b1d5-b07e26572295,214.57352032230762,214.57352032230762,234.47781823452925,447.8
54,0,6,6,2,405a4656-6ef9-417b-bc4c-70cb4d10c9ff,228.41374429472341,228.41374429472341,235.61927476772473,432.2
55,2,8,10005,3,cf6d40fd-fb4a-4543-96e0-dd551746a0b1,210.30324673863825,210.30324673863825,237.27701020475794,478.0
