,time,add_or_remove,worker_id
0,0,add,43ea4483-c914-49c0-a672-9980954d124b
1,0,add,433a5cc2-daa6-418b-96f8-387beb9c766f
2,0,add,16e7226f-bab4-44a0-b675-7db4ce9eee00
3,0,add,63ed92d0-2ee7-4ec8-b5e1-7cbaf082ab22
4,0,add,0c77a697-f91e-4f87-b08b-dd0471ca45ac
5,0,add,4dc806bf-1f12-450c-a94b-7709303113fb
6,0,add,b95f714e-34e4-4963-ba0c-658eb1f7eb0b
7,0,add,b26abe0c-8836-4b99-bd71-4e9065942274
8,0,add,a257b7b5-42a5-41aa-9101-2088bb94884d
9,0,add,12d700df-9b9e-4c11-8f55-f8509aa3b160
10,0,add,60c0ab2b-cf38-4959-bd5e-f0ac23dc3325
