,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,43ea4483-c914-49c0-a672-9980954d124b,1,523825b1-309f-4e53-84c1-108859f4a88a,placed
1,0,0,433a5cc2-daa6-418b-96f8-387beb9c766f,1,3c4faa18-8c10-4489-a898-bfe4a97dfa8c,placed
2,0,0,16e7226f-bab4-44a0-b675-7db4ce9eee00,1,9dcd02d7-b28a-413c-9b0d-0360348e2f68,placed
3,0,0,63ed92d0-2ee7-4ec8-b5e1-7cbaf082ab22,3,e549d56b-9a3a-4c27-b375-8761e310f247,placed
4,0,0,0c77a697-f91e-4f87-b08b-dd0471ca45ac,3,0cb7c001-eab1-41e9-a5ee-8bb165ef2a25,placed
5,0,0,4dc806bf-1f12-450c-a94b-7709303113fb,3,269e85c3-6f48-4b3a-9a7f-c9d6632641c0,placed
6,0,0,b95f714e-34e4-4963-ba0c-658eb1f7eb0b,0,ea49efd3-c187-49ab-a88b-480db5f39381,placed
7,0,0,b95f714e-34e4-4963-ba0c-658eb1f7eb0b,2,ee359423-da96-4b25-8e27-8a6349509a79,placed
8,0,0,b26abe0c-8836-4b99-bd71-4e9065942274,14,79b6be94-8b16-48d6-944b-904189f28931,placed
9,0,0,a257b7b5-42a5-41aa-9101-2088bb94884d,15,3498817d-8a55-44b4-9f52-56c683744fc3,placed
10,0,0,12d700df-9b9e-4c11-8f55-f8509aa3b160,16,2721b458-ff67-49e5-9256-6221dba03d8a,placed
