,client_id,workflow_id,job_id,task_id,worker_id,worker_arrival_time,exec_start_time,exec_end_time,deadline
0,0,6,0,0,0ce75f36-68a1-4501-8658-636155e47094,47.0,47.0,54.74348829633843,171
1,1,7,1000,0,d08e568c-1937-4fc7-856e-84caa77b47f9,48.0,48.0,58.48798824659046,188
2,2,8,2000,0,65f5b02c-0c9f-4940-ba54-d8610261a207,38.0,38.0,63.27405059485273,198
3,1,7,1000,1,0ce75f36-68a1-4501-8658-636155e47094,58.48798824659046,58.48798824659046,65.60642763814899,188
4,2,8,2000,1,0ce75f36-68a1-4501-8658-636155e47094,63.27405059485273,65.60642763814899,73.36362784847285,198
5,0,6,0,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1,47.0,47.0,76.80893593849895,171
6,0,6,0,2,0ce75f36-68a1-4501-8658-636155e47094,76.80893593849895,76.80893593849895,87.4596246408371,171
7,1,7,1000,2,bdadb4bb-7ebb-47f9-8beb-a0a08acec188,58.48798824659046,58.48798824659046,89.17720915301649,188
8,1,7,1000,3,0ce75f36-68a1-4501-8658-636155e47094,89.17720915301649,89.17720915301649,95.0899868063646,188
9,1,7,1001,0,d08e568c-1937-4fc7-856e-84caa77b47f9,90.0,90.0,100.48922680054828,230
10,2,8,2001,0,65f5b02c-0c9f-4940-ba54-d8610261a207,82.0,82.0,100.9941402153793,242
11,1,7,1001,1,0ce75f36-68a1-4501-8658-636155e47094,100.48922680054828,100.48922680054828,107.98154645643106,230
12,0,6,0,3,381bae77-70c7-4525-9518-4dafd11bb9ad,87.4596246408371,87.4596246408371,114.89366161473077,171
13,2,8,2001,1,0ce75f36-68a1-4501-8658-636155e47094,100.9941402153793,107.98154645643106,115.01386380449196,242
14,0,6,0,4,8d90080d-3346-4ae9-ae94-6e488f630cc9,114.89366161473077,114.89366161473077,117.55563905378267,171
15,2,8,2000,2,bdadb4bb-7ebb-47f9-8beb-a0a08acec188,63.27405059485273,89.17720915301649,120.57386706747724,198
16,1,7,1000,4,baa1f3ad-cb5c-4cde-a974-32c30d047f73,95.0899868063646,95.0899868063646,120.82394482680442,188
17,0,6,1,0,0ce75f36-68a1-4501-8658-636155e47094,102.0,115.01386380449196,122.48666321194449,226
18,2,8,2000,3,0ce75f36-68a1-4501-8658-636155e47094,120.57386706747724,120.57386706747724,123.56273863006722,198
19,1,7,1001,2,44c32d46-a76c-4efe-abcd-85b2ad67c1b1,100.48922680054828,100.48922680054828,131.47587922224704,230
20,0,6,1,1,9dc3b4de-8b1b-4418-98a8-a5fb9e518525,102.0,102.0,133.057649935035,226
21,1,7,1001,3,0ce75f36-68a1-4501-8658-636155e47094,131.47587922224704,131.47587922224704,137.26959346174866,230
22,0,6,1,2,0ce75f36-68a1-4501-8658-636155e47094,133.057649935035,137.26959346174866,140.3178144702775,226
23,2,8,2002,0,65f5b02c-0c9f-4940-ba54-d8610261a207,124.0,124.0,147.47286156709404,284
24,2,8,2000,4,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10,123.56273863006722,123.56273863006722,149.97418997679785,198
25,0,6,2,0,0ce75f36-68a1-4501-8658-636155e47094,144.0,144.0,152.06975072373876,268
26,1,7,1002,0,d08e568c-1937-4fc7-856e-84caa77b47f9,146.0,146.0,155.58256772531738,286
27,2,8,2002,1,0ce75f36-68a1-4501-8658-636155e47094,147.47286156709404,152.06975072373876,159.39725209393504,284
28,1,7,1001,4,381bae77-70c7-4525-9518-4dafd11bb9ad,137.26959346174866,137.26959346174866,162.67883151610613,230
29,0,6,1,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73,140.3178144702775,140.3178144702775,163.8719292586445,226
30,2,8,2001,2,44c32d46-a76c-4efe-abcd-85b2ad67c1b1,100.9941402153793,131.47587922224704,164.98970460377072,242
31,0,6,1,4,8d90080d-3346-4ae9-ae94-6e488f630cc9,163.8719292586445,163.8719292586445,166.5208458057857,226
32,1,7,1002,1,0ce75f36-68a1-4501-8658-636155e47094,155.58256772531738,159.39725209393504,166.69877832851864,286
33,2,8,2001,3,0ce75f36-68a1-4501-8658-636155e47094,164.98970460377072,164.98970460377072,168.49497780345692,242
34,2,8,2002,2,9dc3b4de-8b1b-4418-98a8-a5fb9e518525,147.47286156709404,147.47286156709404,177.4939189918823,284
35,2,8,2002,3,0ce75f36-68a1-4501-8658-636155e47094,177.4939189918823,177.4939189918823,180.69967284942484,284
36,2,8,2001,4,71b4acf8-2e1a-41dd-8dbf-18384cc0fa10,168.49497780345692,168.49497780345692,192.92071940781182,242
37,0,6,2,1,44c32d46-a76c-4efe-abcd-85b2ad67c1b1,144.0,164.98970460377072,195.86075182880043,268
38,1,7,1003,0,d08e568c-1937-4fc7-856e-84caa77b47f9,191.0,191.0,202.05154988836966,331
39,0,6,3,0,0ce75f36-68a1-4501-8658-636155e47094,196.0,196.0,204.0052569795684,320
40,2,8,2003,0,65f5b02c-0c9f-4940-ba54-d8610261a207,185.0,185.0,205.81548951415726,345
41,2,8,2002,4,381bae77-70c7-4525-9518-4dafd11bb9ad,180.69967284942484,180.69967284942484,206.45889019893573,284
42,1,7,1002,2,9dc3b4de-8b1b-4418-98a8-a5fb9e518525,155.58256772531738,177.4939189918823,208.56758888303509,286
43,0,6,2,2,0ce75f36-68a1-4501-8658-636155e47094,195.86075182880043,195.86075182880043,210.35512700055708,268
44,1,7,1003,1,0ce75f36-68a1-4501-8658-636155e47094,202.05154988836966,204.0052569795684,211.1389249016125,331
45,1,7,1002,3,0ce75f36-68a1-4501-8658-636155e47094,208.56758888303509,210.35512700055708,215.41177120310425,286
46,2,8,2003,1,0ce75f36-68a1-4501-8658-636155e47094,205.81548951415726,211.1389249016125,219.38150592298325,345
47,1,7,1003,2,bdadb4bb-7ebb-47f9-8beb-a0a08acec188,202.05154988836966,202.05154988836966,235.54803308237317,331
48,0,6,2,3,baa1f3ad-cb5c-4cde-a974-32c30d047f73,210.35512700055708,210.35512700055708,237.5443214751292,268
