,time,add_or_remove,worker_id
0,0,add,11827273-8493-4aa1-99b4-f6527ece8768
1,0,add,1d596e16-4c07-4004-8d59-e09506e31026
2,0,add,0eb0b323-7e17-4d03-9a31-d524f94bc456
3,0,add,a3e451af-c4cf-4a13-aadc-00f8e340f438
4,0,add,727b3201-5d9f-4bac-a951-982186d58699
5,0,add,dd718942-9d01-4751-ac26-938557909fed
6,0,add,98699906-82b9-4726-82f6-a289e5d428d9
7,0,add,a7357d2e-ea29-4adc-837c-7b209b5c5a8f
8,0,add,56630b9f-1b8b-4249-ae15-682b3fa64d96
9,0,add,7660c3f8-a15c-482e-a8a9-9af7f06530fe
10,0,add,f32be7f4-6a35-4eb9-b2a6-4055ec827998
