,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,bd928ab3-7d9f-430d-9e43-78c2c0ad2e8a,0,0c5c2360-2789-4ece-b14c-77e13ab81c1c,1,0,24
1,6a6bad9f-2eff-4e49-8f0f-80137ca26cff,0,b4707377-5d58-4f45-b8f6-3acdd1edb1d7,1,0,24
2,49341cdb-2ac8-4bc1-b136-9deaba619ebc,0,69c3595f-7d58-4a63-b3f4-4af9116c64a9,1,0,24
3,c83e9e68-8217-4433-a746-6876fdcf4032,0,90dfe6c2-0fef-4684-84ba-9caa738eb953,3,0,6
4,05a6142b-1961-464a-b833-f97856264811,0,33c6f6c9-cfdd-4e28-9a6c-9d54155ba64d,3,0,6
5,da3928d8-1c31-4c48-8b17-e2199ff7ed9e,0,fe8aa62b-546f-4c0d-84aa-38b14e448976,3,0,6
6,420f9ac3-888e-4556-b101-09b65e72d293,0,df075d9d-5f42-454d-ba9e-ae1e046dfe86,0,0,6
7,420f9ac3-888e-4556-b101-09b65e72d293,0,2b7f061f-c9c1-4cbf-a3d7-0a3af6d049d2,2,0,6
8,4271c8c9-0139-4179-a4ec-c27e134481dc,0,b59c8949-f530-4cc9-9d3b-f03fce5c9aad,14,0,6
9,bf0aa8fe-189b-4ad8-9e02-02b627fabe7b,0,6a702c8e-23e3-4a5d-88e4-29c741cbfe36,15,0,6
10,11470193-b6c3-4809-988e-bc36ed813592,0,8820a6be-ccf0-471e-895e-a75548a0bcb7,16,0,6
