,worker_id,instance_id,model_id,idle_time_s,idle_percent_worker_lifetime,mean_batch_size,std_batch_size
0,49341cdb-2ac8-4bc1-b136-9deaba619ebc,69c3595f-7d58-4a63-b3f4-4af9116c64a9,1,22679.971368234885,90.59530278869654,1.0,0.0
1,da3928d8-1c31-4c48-8b17-e2199ff7ed9e,fe8aa62b-546f-4c0d-84aa-38b14e448976,3,22432.77199691541,89.60786318702097,1.0,0.0
2,4271c8c9-0139-4179-a4ec-c27e134481dc,b59c8949-f530-4cc9-9d3b-f03fce5c9aad,14,24708.270129388577,98.69735624499056,1.0,0.0
3,420f9ac3-888e-4556-b101-09b65e72d293,df075d9d-5f42-454d-ba9e-ae1e046dfe86,0,23098.92435635397,92.26881340282532,1.0,0.0
4,11470193-b6c3-4809-988e-bc36ed813592,8820a6be-ccf0-471e-895e-a75548a0bcb7,16,22864.85707776859,91.33383003657342,1.0,0.0
5,6a6bad9f-2eff-4e49-8f0f-80137ca26cff,b4707377-5d58-4f45-b8f6-3acdd1edb1d7,1,21419.270414944775,85.5594240948953,1.0,0.0
6,bd928ab3-7d9f-430d-9e43-78c2c0ad2e8a,0c5c2360-2789-4ece-b14c-77e13ab81c1c,1,19076.911436784307,76.20285492552317,1.0,0.0
7,420f9ac3-888e-4556-b101-09b65e72d293,2b7f061f-c9c1-4cbf-a3d7-0a3af6d049d2,2,23204.598730068315,92.69093042088582,1.0,0.0
8,c83e9e68-8217-4433-a746-6876fdcf4032,90dfe6c2-0fef-4684-84ba-9caa738eb953,3,22479.048632119542,89.79271552701255,1.0,0.0
9,bf0aa8fe-189b-4ad8-9e02-02b627fabe7b,6a702c8e-23e3-4a5d-88e4-29c741cbfe36,15,23291.638793930048,93.03861255911573,1.0,0.0
10,05a6142b-1961-464a-b833-f97856264811,33c6f6c9-cfdd-4e28-9a6c-9d54155ba64d,3,19966.058077715094,79.75455734396174,1.0,0.0
