,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,82fbaef7-3a65-408e-8cc5-126b2d3d6c1a,1,da8c5802-4c06-433d-ba42-4cfb58dc5c51,placed
1,0,0,626d3a97-9a11-445f-9508-d16dc38c407d,1,0c968161-fca4-4bad-9c1b-7d3397dc2f91,placed
2,0,0,b0958eed-0955-4737-9524-c963d1673261,1,1c5f637f-96db-41b8-a680-c6c4db948bcc,placed
3,0,0,b6ad2ca1-fd70-4301-b53b-aadf71470016,3,96ae1b5b-1c0a-434c-ade1-5d1af9866e6d,placed
4,0,0,2593d9fb-aa8f-4f07-8871-812c30016d37,3,e61f3134-2a1a-47e2-9195-0e9fbfbe4b74,placed
5,0,0,72693037-62ea-4c9c-9f0f-83bae7e63dc9,3,8aba1848-3466-49de-aeb0-9008f655c7a5,placed
6,0,0,0b2f7c81-11eb-48d6-a47c-65fe859b3d21,0,99e01b90-177b-45f9-8ae1-5d3bc1aed101,placed
7,0,0,0b2f7c81-11eb-48d6-a47c-65fe859b3d21,2,786362f3-d6c5-4dae-a3ea-408b37488413,placed
8,0,0,552df6b1-1d5b-433a-a268-e604e2b92a91,14,32a7537a-33e9-45ee-b39a-5e3591191573,placed
9,0,0,38361fbb-da7c-4888-8377-818824f357ff,15,278e2cfb-64f8-43ff-b429-96129ff5a64d,placed
10,0,0,58ddddd7-2e43-4e5b-bfb8-f8e48f758152,16,e506e4e9-f6e8-404d-93ec-9c2618dfcfc0,placed
