,time,add_or_remove,worker_id
0,0,add,749ca00b-8726-494c-b5cb-688a66c5e62e
1,0,add,4f324877-5dfd-4448-8bb9-6ac581ae0898
2,0,add,7a32a43d-235f-4db8-a52b-08ff4128c16b
3,0,add,5fc1aab8-69e2-4cd6-81d0-3a298638c458
4,0,add,6c677c01-0219-49ff-9984-4899c1ec2fe6
5,0,add,19b014aa-8a66-4477-be50-7038f5c6aeea
6,0,add,6fc659ee-95de-4b3c-a8e1-8ae09dc45f37
7,0,add,a3eb69e8-10cc-4285-bc4a-cdadc83104af
8,0,add,179aef4b-e12c-4b81-bf53-b899cf6c7cf0
9,0,add,e500bfdb-6f70-49e9-a142-ee53ae9add42
10,0,add,53adf181-9de9-4dc5-b0b7-e1f9ce69e7da
