,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,9302be21-7db1-42fa-b901-d3d6254b5aa4,8,0,550fe185-2a99-4f88-9a09-8e1f5de3ba28,16.0,16.0,16.0,16.0,23.691350695046257,,1,11,1.0
1,2000,1,9302be21-7db1-42fa-b901-d3d6254b5aa4,8,1,200fb492-40e7-4e56-9fc0-6e89f78a8f6f,16.0,16.0,16.0,16.0,45.48150493885373,,1,11,1.0
2,2000,2,9302be21-7db1-42fa-b901-d3d6254b5aa4,8,2,550fe185-2a99-4f88-9a09-8e1f5de3ba28,,45.48150493885373,45.48150493885373,45.48150493885373,51.85813617843184,,1,10,1.0
3,0,0,4c807ed9-7405-4d18-a4e0-e3bbd70b747e,6,0,550fe185-2a99-4f88-9a09-8e1f5de3ba28,26.0,26.0,26.0,26.0,33.88008965586739,,2,10,1.0
4,0,1,4c807ed9-7405-4d18-a4e0-e3bbd70b747e,6,1,3ec18e75-2782-4238-9036-22e49054c202,26.0,26.0,26.0,26.0,57.0949672121739,,2,10,1.0
5,1000,0,d43e23c5-c4fd-45cc-9016-5f40c6edb812,7,0,550fe185-2a99-4f88-9a09-8e1f5de3ba28,28.0,28.0,28.0,33.88008965586739,41.524378504491494,,3,8,1.0
6,1000,1,d43e23c5-c4fd-45cc-9016-5f40c6edb812,7,1,b03e4985-3812-48d5-a5f0-2524ad80186d,28.0,28.0,28.0,28.0,57.12855029898285,,3,8,1.0
7,0,2,4c807ed9-7405-4d18-a4e0-e3bbd70b747e,6,2,550fe185-2a99-4f88-9a09-8e1f5de3ba28,,57.0949672121739,57.0949672121739,57.0949672121739,63.25672520211496,,3,8,1.0
8,1000,2,d43e23c5-c4fd-45cc-9016-5f40c6edb812,7,2,550fe185-2a99-4f88-9a09-8e1f5de3ba28,,57.12855029898285,57.12855029898285,63.25672520211496,69.72522918649717,,3,8,1.0
9,2001,0,9302be21-7db1-42fa-b901-d3d6254b5aa4,8,0,550fe185-2a99-4f88-9a09-8e1f5de3ba28,43.0,43.0,43.0,43.0,50.44859562216124,,4,8,1.0
10,2001,1,9302be21-7db1-42fa-b901-d3d6254b5aa4,8,1,200fb492-40e7-4e56-9fc0-6e89f78a8f6f,43.0,43.0,43.0,45.48150493885373,75.71015702165704,,4,8,1.0
11,1001,0,d43e23c5-c4fd-45cc-9016-5f40c6edb812,7,0,550fe185-2a99-4f88-9a09-8e1f5de3ba28,49.0,49.0,49.0,50.44859562216124,57.65128680863195,,5,6,1.0
12,1001,1,d43e23c5-c4fd-45cc-9016-5f40c6edb812,7,1,3ec18e75-2782-4238-9036-22e49054c202,49.0,49.0,49.0,57.0949672121739,88.23843753378868,,5,6,1.0
13,2001,2,9302be21-7db1-42fa-b901-d3d6254b5aa4,8,2,550fe185-2a99-4f88-9a09-8e1f5de3ba28,,75.71015702165704,75.71015702165704,75.71015702165704,78.19439205516532,,5,7,1.0
14,2000,3,9302be21-7db1-42fa-b901-d3d6254b5aa4,8,3,94d0370c-c25f-404c-9eaf-3708e9b73809,,51.85813617843184,51.85813617843184,51.85813617843184,75.11588363443111,,5,7,1.0
15,1001,2,d43e23c5-c4fd-45cc-9016-5f40c6edb812,7,2,550fe185-2a99-4f88-9a09-8e1f5de3ba28,,88.23843753378868,88.23843753378868,95.95052495892739,100.73582031084307,,5,7,1.0
16,1,0,4c807ed9-7405-4d18-a4e0-e3bbd70b747e,6,0,550fe185-2a99-4f88-9a09-8e1f5de3ba28,58.0,58.0,58.0,58.0,65.52375587154788,,6,7,1.0
17,1,1,4c807ed9-7405-4d18-a4e0-e3bbd70b747e,6,1,b03e4985-3812-48d5-a5f0-2524ad80186d,58.0,58.0,58.0,58.0,86.98206095791974,,6,7,1.0
18,0,3,4c807ed9-7405-4d18-a4e0-e3bbd70b747e,6,3,d8708b3c-7aeb-4378-b70a-03de4dcd10d8,,63.25672520211496,63.25672520211496,63.25672520211496,87.21954468466717,,6,6,1.0
19,1,2,4c807ed9-7405-4d18-a4e0-e3bbd70b747e,6,2,550fe185-2a99-4f88-9a09-8e1f5de3ba28,,86.98206095791974,86.98206095791974,86.98206095791974,95.95052495892739,,6,5,1.0
20,1000,3,d43e23c5-c4fd-45cc-9016-5f40c6edb812,7,3,eec24b4e-c989-46c4-9284-b4c3f0aa1c41,,69.72522918649717,69.72522918649717,69.72522918649717,98.35144542089743,,6,6,1.0
21,2002,0,9302be21-7db1-42fa-b901-d3d6254b5aa4,8,0,550fe185-2a99-4f88-9a09-8e1f5de3ba28,70.0,70.0,70.0,70.0,79.12371624295798,,7,5,1.0
