,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,3ec18e75-2782-4238-9036-22e49054c202,0,132cdad9-e38b-433a-aa7b-21b4cb1d5f57,1,0
1,200fb492-40e7-4e56-9fc0-6e89f78a8f6f,0,57c27c94-61f8-4207-ad9f-d36aee8ad0cf,1,0
2,b03e4985-3812-48d5-a5f0-2524ad80186d,0,d013a695-c353-476e-9f93-76bdbffbafa3,1,0
3,94d0370c-c25f-404c-9eaf-3708e9b73809,0,fe51b8f1-ac1a-4c3c-b7ef-282f73f4ae7b,3,0
4,eec24b4e-c989-46c4-9284-b4c3f0aa1c41,0,a969a794-0556-49a5-99ad-2b4f1fa674d0,3,0
5,d8708b3c-7aeb-4378-b70a-03de4dcd10d8,0,c3866ca8-860e-4cac-95ce-c740f808854e,3,0
6,550fe185-2a99-4f88-9a09-8e1f5de3ba28,0,52b575b5-601e-4520-8e12-faa33404a359,0,0
7,550fe185-2a99-4f88-9a09-8e1f5de3ba28,0,446171c1-ba1b-4d6b-aa81-1eed315447f0,2,0
8,2ed0919b-e7b8-478c-a091-4a04d57fbe78,0,e5e863b5-fcd8-4771-bef7-8c5023d20e9d,14,0
9,d4517c32-e0dc-409f-acc8-a78dc0508751,0,0d54bc27-634c-42a3-974c-3e1ed446adbc,15,0
10,7d4d294f-2fa5-44e7-8c62-59dad4a4cce3,0,e0d94c63-1dc4-4934-87d1-97cfc50a1f1e,16,0
