,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,e3d2669f-f943-47b7-97ff-c6d254067bdb,0,9088c0cc-4155-4feb-a34c-1a341a551525,1,0
1,da2815e1-db67-49a8-b0e1-f86a7e98c73d,0,3a6ae050-194c-4304-b7a9-146382e22e46,1,0
2,3253e73e-0a02-4173-a039-ba3f649f9a64,0,b2016841-75c6-41ae-bb05-f593573a0149,1,0
3,f66f14de-fdef-40e5-8f0e-56cb63201aae,0,349bd6aa-c6f6-4ee4-838a-1351cd6c3346,3,0
4,912d3830-d346-4d62-9b7e-964a79d76e75,0,35a46e0f-5cdc-44d4-86a8-bdf518b0dc24,3,0
5,46eb4ca8-9c51-4d77-92ff-a4ec74f973e9,0,e79b7c6f-ae01-4e6c-b3d5-f81ca09b6b53,3,0
6,903efea3-7af7-4bf9-95f4-b86b6325c69f,0,2a46b7d5-29b9-487f-b2d8-b8643651e467,0,0
7,903efea3-7af7-4bf9-95f4-b86b6325c69f,0,915a2c97-a088-4b20-907e-7bba0e711cf9,2,0
8,675325b8-5e01-4f28-9692-63fc7262a5b3,0,80cbff68-3ddd-40b2-8cea-52eeec7e5414,14,0
9,7c6e1215-3200-4d39-b0ec-cd714b563c7e,0,dcf7aefa-5acd-4e7c-b8ce-597d7a90084f,15,0
10,e8d78263-96f9-4579-9f81-053653c2646d,0,a190262f-634d-47ba-a2a6-330583e9def5,16,0
