,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,9054eb97-40ae-4927-a4f4-f8bb1fd57edc,1,9cf963cf-f60e-4024-b9f0-357c3e370f01,placed
1,0,0,2aba2403-557e-47d6-8245-db1f6f5f2b80,1,c0d4f355-dd4a-482c-ac20-52f56179c3e7,placed
2,0,0,133c81fa-05ee-46b8-8527-35e115164dce,1,733f1c21-0c47-4431-912a-51cfc1b01d9e,placed
3,0,0,6d8dcc77-ee43-48ad-8460-4761e6496335,3,ae13782c-8496-4143-b164-4ec6b9eda4a0,placed
4,0,0,3e264a0c-c5e4-496c-be41-7bfd6b3e8bd9,3,899e69b7-9d78-4cfc-811c-09f7899e99a5,placed
5,0,0,b493b063-fb8a-4c25-8c77-14acded834c3,3,d956ef91-a278-4936-93fe-3f05972958ab,placed
6,0,0,a88e2906-f7ee-491b-968f-1d41d6abad46,0,e48229e3-b4d3-436d-aa2b-c9b276714918,placed
7,0,0,a88e2906-f7ee-491b-968f-1d41d6abad46,2,3d61be53-d159-4c71-a6fd-26a54fb3a65d,placed
8,0,0,faa80392-35f3-4eeb-aac4-1799460c77de,14,e79309dd-a805-41a9-803a-e2e26b7fc549,placed
9,0,0,9245b1be-466f-4339-bfcd-ba5ed59a8056,15,cd70ce03-bef6-4397-a038-1150c82808ee,placed
10,0,0,3d50a819-7e07-49c8-b781-c1966a617369,16,b9b95ef7-8746-4b40-ac75-27b11e2f15ca,placed
