,time,client_id,workflow_id,job_id,task_id,model_id,worker_id
0,39.0,0,6,0,0,0,N/A
1,39.0,0,6,0,1,1,N/A
2,39.0,0,6,0,0,0,a88e2906-f7ee-491b-968f-1d41d6abad46
3,39.0,0,6,0,1,1,9054eb97-40ae-4927-a4f4-f8bb1fd57edc
4,43.0,1,7,1000,0,15,N/A
5,43.0,1,7,1000,0,15,9245b1be-466f-4339-bfcd-ba5ed59a8056
6,44.0,2,8,2000,0,16,N/A
7,44.0,2,8,2000,0,16,3d50a819-7e07-49c8-b781-c1966a617369
8,54.34722915129366,1,7,1000,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
9,54.34722915129366,1,7,1000,2,1,133c81fa-05ee-46b8-8527-35e115164dce
10,61.66410085364244,2,8,2000,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
11,61.66410085364244,2,8,2000,2,1,9054eb97-40ae-4927-a4f4-f8bb1fd57edc
12,64.91563335914208,0,6,0,2,2,a88e2906-f7ee-491b-968f-1d41d6abad46
13,70.17780763369653,0,6,0,3,3,b493b063-fb8a-4c25-8c77-14acded834c3
14,74.0,2,8,2001,0,16,N/A
15,74.0,2,8,2001,0,16,3d50a819-7e07-49c8-b781-c1966a617369
16,84.0,1,7,1001,0,15,N/A
17,84.0,1,7,1001,0,15,9245b1be-466f-4339-bfcd-ba5ed59a8056
18,84.94402575690881,1,7,1000,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
19,85.0,0,6,1,0,0,N/A
20,85.0,0,6,1,1,1,N/A
21,85.0,0,6,1,0,0,a88e2906-f7ee-491b-968f-1d41d6abad46
22,85.0,0,6,1,1,1,133c81fa-05ee-46b8-8527-35e115164dce
23,91.40374529476428,1,7,1000,4,3,6d8dcc77-ee43-48ad-8460-4761e6496335
24,92.49686501704294,1,7,1001,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
25,92.49686501704294,1,7,1001,2,1,9054eb97-40ae-4927-a4f4-f8bb1fd57edc
26,95.20974384517191,2,8,2001,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
27,95.20974384517191,2,8,2001,2,1,2aba2403-557e-47d6-8245-db1f6f5f2b80
28,95.38598127371365,2,8,2000,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
29,97.24883103774296,2,8,2000,4,3,3e264a0c-c5e4-496c-be41-7bfd6b3e8bd9
30,98.16867442537698,0,6,0,4,14,faa80392-35f3-4eeb-aac4-1799460c77de
31,112.0,2,8,2002,0,16,N/A
32,112.0,2,8,2002,0,16,3d50a819-7e07-49c8-b781-c1966a617369
33,115.24359839214097,0,6,1,2,2,a88e2906-f7ee-491b-968f-1d41d6abad46
34,119.0,0,6,2,0,0,N/A
35,119.0,0,6,2,1,1,N/A
36,119.0,0,6,2,0,0,a88e2906-f7ee-491b-968f-1d41d6abad46
37,119.0,0,6,2,1,1,2aba2403-557e-47d6-8245-db1f6f5f2b80
38,122.96988887398228,0,6,1,3,3,b493b063-fb8a-4c25-8c77-14acded834c3
39,125.0,1,7,1002,0,15,N/A
40,125.0,1,7,1002,0,15,9245b1be-466f-4339-bfcd-ba5ed59a8056
41,126.65957562449536,2,8,2001,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
42,126.69553537556018,1,7,1001,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
43,128.89835837477614,2,8,2001,4,3,6d8dcc77-ee43-48ad-8460-4761e6496335
44,131.54460258307523,1,7,1001,4,3,3e264a0c-c5e4-496c-be41-7bfd6b3e8bd9
45,132.50477970793025,2,8,2002,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
46,132.50477970793025,2,8,2002,2,1,133c81fa-05ee-46b8-8527-35e115164dce
47,136.48901176710459,1,7,1002,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
48,136.48901176710459,1,7,1002,2,1,2aba2403-557e-47d6-8245-db1f6f5f2b80
49,150.7127709262256,0,6,1,4,14,faa80392-35f3-4eeb-aac4-1799460c77de
50,151.0,2,8,2003,0,16,N/A
51,151.0,2,8,2003,0,16,3d50a819-7e07-49c8-b781-c1966a617369
52,158.59999851078655,0,6,2,2,2,a88e2906-f7ee-491b-968f-1d41d6abad46
53,162.01417656532203,2,8,2002,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
54,163.0,0,6,3,0,0,N/A
55,163.0,0,6,3,1,1,N/A
56,163.0,0,6,3,0,0,a88e2906-f7ee-491b-968f-1d41d6abad46
57,163.0,0,6,3,1,1,2aba2403-557e-47d6-8245-db1f6f5f2b80
58,165.0612473179389,0,6,2,3,3,b493b063-fb8a-4c25-8c77-14acded834c3
59,169.0,1,7,1003,0,15,N/A
60,169.0,1,7,1003,0,15,9245b1be-466f-4339-bfcd-ba5ed59a8056
61,172.19801341222944,2,8,2003,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
62,172.19801341222944,2,8,2003,2,1,9054eb97-40ae-4927-a4f4-f8bb1fd57edc
63,177.98483961436077,2,8,2002,4,3,6d8dcc77-ee43-48ad-8460-4761e6496335
64,180.8484466638606,1,7,1003,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
65,180.8484466638606,1,7,1003,2,1,133c81fa-05ee-46b8-8527-35e115164dce
66,187.8326431480156,0,6,2,4,14,faa80392-35f3-4eeb-aac4-1799460c77de
67,187.9100793833152,1,7,1002,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
68,193.63342691651786,1,7,1002,4,3,3e264a0c-c5e4-496c-be41-7bfd6b3e8bd9
69,194.0,2,8,2004,0,16,N/A
70,194.0,2,8,2004,0,16,3d50a819-7e07-49c8-b781-c1966a617369
71,202.42451809606376,2,8,2003,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
72,204.0558045421354,2,8,2003,4,3,b493b063-fb8a-4c25-8c77-14acded834c3
73,212.0,0,6,4,0,0,N/A
74,212.0,0,6,4,1,1,N/A
75,212.0,0,6,4,0,0,a88e2906-f7ee-491b-968f-1d41d6abad46
76,212.0,0,6,4,1,1,2aba2403-557e-47d6-8245-db1f6f5f2b80
77,213.0,1,7,1004,0,15,N/A
78,213.0,1,7,1004,0,15,9245b1be-466f-4339-bfcd-ba5ed59a8056
79,214.69444046655826,1,7,1003,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
80,218.1616716396706,0,6,3,2,2,a88e2906-f7ee-491b-968f-1d41d6abad46
81,219.08958875278455,2,8,2004,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
82,219.08958875278455,2,8,2004,2,1,2aba2403-557e-47d6-8245-db1f6f5f2b80
83,219.10939071881873,1,7,1003,4,3,6d8dcc77-ee43-48ad-8460-4761e6496335
84,225.1188099072481,1,7,1004,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
85,225.1188099072481,1,7,1004,2,1,9054eb97-40ae-4927-a4f4-f8bb1fd57edc
86,226.13925588002087,0,6,3,3,3,3e264a0c-c5e4-496c-be41-7bfd6b3e8bd9
87,233.0,2,8,2005,0,16,N/A
88,233.0,2,8,2005,0,16,3d50a819-7e07-49c8-b781-c1966a617369
89,247.0,0,6,5,0,0,N/A
90,247.0,0,6,5,1,1,N/A
91,247.0,0,6,5,0,0,a88e2906-f7ee-491b-968f-1d41d6abad46
92,247.0,0,6,5,1,1,2aba2403-557e-47d6-8245-db1f6f5f2b80
93,249.32349134365055,0,6,4,2,2,a88e2906-f7ee-491b-968f-1d41d6abad46
94,250.3153570305061,0,6,3,4,14,faa80392-35f3-4eeb-aac4-1799460c77de
95,251.72222561032646,2,8,2005,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
96,251.72222561032646,2,8,2005,2,1,133c81fa-05ee-46b8-8527-35e115164dce
97,253.0,1,7,1005,0,15,N/A
98,253.0,1,7,1005,0,15,9245b1be-466f-4339-bfcd-ba5ed59a8056
99,254.83690911079307,1,7,1004,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
100,261.6304568094008,0,6,4,3,3,b493b063-fb8a-4c25-8c77-14acded834c3
101,263.1052806050794,1,7,1005,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
102,263.1052806050794,1,7,1005,2,1,2aba2403-557e-47d6-8245-db1f6f5f2b80
103,263.4326878577148,1,7,1004,4,3,6d8dcc77-ee43-48ad-8460-4761e6496335
104,268.0,2,8,2006,0,16,N/A
105,268.0,2,8,2006,0,16,3d50a819-7e07-49c8-b781-c1966a617369
106,279.15723695216803,2,8,2004,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
107,282.83185464303176,2,8,2005,3,2,a88e2906-f7ee-491b-968f-1d41d6abad46
108,285.0,0,6,6,0,0,N/A
109,285.0,0,6,6,1,1,N/A
110,285.0,0,6,6,0,0,a88e2906-f7ee-491b-968f-1d41d6abad46
111,285.0,0,6,6,1,1,2aba2403-557e-47d6-8245-db1f6f5f2b80
112,286.0619714885881,0,6,4,4,14,faa80392-35f3-4eeb-aac4-1799460c77de
113,288.69321711317343,2,8,2004,4,3,3e264a0c-c5e4-496c-be41-7bfd6b3e8bd9
114,291.66364198100155,2,8,2006,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
115,291.66364198100155,2,8,2006,2,1,9054eb97-40ae-4927-a4f4-f8bb1fd57edc
116,293.35943555485454,2,8,2005,4,3,b493b063-fb8a-4c25-8c77-14acded834c3
117,294.0,1,7,1006,0,15,N/A
118,294.0,1,7,1006,0,15,9245b1be-466f-4339-bfcd-ba5ed59a8056
119,304.0425869060774,1,7,1006,1,0,a88e2906-f7ee-491b-968f-1d41d6abad46
