,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,dropped_at_task_id,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,5d5074b7-a4eb-4463-80d3-cf5acf8fea88,8,0,N/A,16.88,,,,,16.88,0.0,1,11,
1,2000,1,5d5074b7-a4eb-4463-80d3-cf5acf8fea88,8,1,N/A,16.88,,,,,16.88,0.0,1,11,
2,0,0,81ca60b2-7f1f-4214-b8d2-01f47f355086,6,0,N/A,26.88,,,,,26.88,0.0,1,11,
3,0,1,81ca60b2-7f1f-4214-b8d2-01f47f355086,6,1,N/A,26.88,,,,,26.88,0.0,1,11,
4,1000,0,a0e3c2cf-2130-44c5-b4f0-ccca249ea37b,7,0,N/A,28.88,,,,,28.88,0.0,1,11,
5,1000,1,a0e3c2cf-2130-44c5-b4f0-ccca249ea37b,7,1,N/A,28.88,,,,,28.88,0.0,1,11,
6,2001,0,5d5074b7-a4eb-4463-80d3-cf5acf8fea88,8,0,e63708eb-6019-4d3a-a250-a66c23f4666e,43.88,43.88,43.88,43.88,50.775743532788155,,,1,11,1.0
7,2001,1,5d5074b7-a4eb-4463-80d3-cf5acf8fea88,8,1,2eb3aa8d-0c86-4442-8abd-7e8678a0c75a,43.88,43.88,43.88,43.88,75.6943519779858,,,1,11,1.0
8,1001,0,a0e3c2cf-2130-44c5-b4f0-ccca249ea37b,7,0,N/A,49.88,,,,,49.88,0.0,2,9,
9,1001,1,a0e3c2cf-2130-44c5-b4f0-ccca249ea37b,7,1,N/A,49.88,,,,,49.88,0.0,2,9,
10,2001,2,5d5074b7-a4eb-4463-80d3-cf5acf8fea88,8,2,e63708eb-6019-4d3a-a250-a66c23f4666e,,75.6943519779858,77.2943519779858,77.2943519779858,81.90613316994039,,,1,10,1.0
11,1,0,81ca60b2-7f1f-4214-b8d2-01f47f355086,6,0,N/A,58.88,,,,,58.88,0.0,2,10,
12,1,1,81ca60b2-7f1f-4214-b8d2-01f47f355086,6,1,N/A,58.88,,,,,58.88,0.0,2,10,
13,2002,0,5d5074b7-a4eb-4463-80d3-cf5acf8fea88,8,0,N/A,70.88,,,,,70.88,0.0,2,10,
14,2002,1,5d5074b7-a4eb-4463-80d3-cf5acf8fea88,8,1,N/A,70.88,,,,,70.88,0.0,2,10,
15,1002,0,a0e3c2cf-2130-44c5-b4f0-ccca249ea37b,7,0,N/A,70.88,,,,,70.88,0.0,3,10,
16,1002,1,a0e3c2cf-2130-44c5-b4f0-ccca249ea37b,7,1,N/A,70.88,,,,,70.88,0.0,3,10,
17,2,0,81ca60b2-7f1f-4214-b8d2-01f47f355086,6,0,N/A,79.88,,,,,79.88,0.0,2,10,
18,2,1,81ca60b2-7f1f-4214-b8d2-01f47f355086,6,1,N/A,79.88,,,,,79.88,0.0,2,10,
19,2001,3,5d5074b7-a4eb-4463-80d3-cf5acf8fea88,8,3,82068e83-88e8-4648-ad6d-c70b2dbe177e,,81.90613316994039,83.50613316994038,83.50613316994038,108.48466595132497,,,1,11,1.0
