,client_id,job_id,workflow_id,task_id,drop_time,create_time,arrival_time,slo,deadline
0,2,10028,8,4,1328.9809062345603,1194.6000000000006,1269.7501533229104,25,1294.7501533229104
1,0,61,6,0,2390.8798668958343,2358.2000000000003,2365.4,15,2380.4
2,0,63,6,0,2461.607784195191,2433.6,2440.7999999999997,15,2455.7999999999997
3,2,10251,8,4,9748.278515284494,9635.2,9710.508443776791,25,9735.508443776791
4,1,5285,7,2,10849.060888149777,10779.000000000022,10818.357464986057,25,10843.357464986057
5,1,5303,7,0,11493.803399660472,11467.600000000035,11474.800000000036,15,11489.800000000036
6,2,10299,8,4,11620.314171817265,11503.800000000036,11573.299800535482,25,11598.299800535482
7,2,10320,8,4,12408.167294150067,12296.000000000051,12370.589446034142,25,12395.589446034142
8,1,5381,7,4,14578.707891537435,14471.200000000092,14540.47236136339,15,14555.47236136339
9,1,5387,7,0,14754.63664917857,14724.400000000096,14731.600000000097,15,14746.600000000097
10,2,10397,8,4,15299.549827572238,15197.400000000107,15270.834362742942,25,15295.834362742942
11,2,10418,8,0,16024.9515748955,15987.600000000122,15994.800000000123,15,16009.800000000123
12,2,10435,8,4,16753.97318337911,16642.000000000135,16720.00801142945,25,16745.00801142945
13,1,5472,7,0,18026.730516479958,18001.400000000158,18008.60000000016,15,18023.60000000016
14,1,5495,7,4,18949.259059656943,18825.000000000175,18895.103573568213,15,18910.103573568213
15,0,519,6,0,19880.448599536103,19846.800000000196,19854.000000000196,15,19869.000000000196
16,2,10615,8,0,23607.766112078334,23584.000000000266,23591.200000000266,15,23606.200000000266
17,2,10660,8,4,25391.603633545325,25273.0000000003,25344.43023409536,25,25369.43023409536
18,1,5792,7,0,30219.18319489151,30183.40000000039,30190.60000000039,15,30205.60000000039
19,2,10799,8,0,30579.704143969233,30556.8000000004,30564.0000000004,15,30579.0000000004
20,2,10809,8,2,31005.011777951266,30923.800000000407,30965.90138320643,35,31000.90138320643
21,2,10823,8,0,31515.400000000416,31479.600000000417,31486.800000000418,15,31501.800000000418
22,2,10847,8,4,32524.717581856738,32395.400000000434,32472.097787900224,25,32497.097787900224
23,2,10864,8,4,33167.69608131134,33052.800000000425,33125.949554720144,25,33150.949554720144
24,2,10884,8,4,33944.070319049955,33825.80000000037,33901.77847518878,25,33926.77847518878
25,2,10973,8,4,37429.07049247141,37314.60000000011,37387.02817947718,25,37412.02817947718
26,0,988,6,0,37893.40000000005,37863.600000000064,37870.80000000006,15,37885.80000000006
27,1,6029,7,2,39451.08261222389,39382.799999999945,39423.96111119523,25,39448.96111119523
28,2,11030,8,0,39531.528474324485,39497.99999999994,39505.19999999994,15,39520.19999999994
29,2,11052,8,0,40318.87781779313,40296.39999999988,40303.599999999875,15,40318.599999999875
30,1,6074,7,0,41141.543649522704,41117.799999999814,41124.99999999981,15,41139.99999999981
31,2,11093,8,4,41963.10679819179,41832.59999999976,41905.03019199578,25,41930.03019199578
32,0,1122,6,0,42994.054730309246,42969.399999999674,42976.59999999967,15,42991.59999999967
33,0,1182,6,0,45316.43943478181,45289.3999999995,45296.5999999995,15,45311.5999999995
34,0,1183,6,0,45353.14396198484,45324.5999999995,45331.79999999949,15,45346.79999999949
35,1,6298,7,0,49633.02759696402,49609.59999999916,49616.79999999916,15,49631.79999999916
36,2,11298,8,4,49772.76863354325,49669.59999999916,49747.30278719361,25,49772.30278719361
37,1,6304,7,0,49886.99999999914,49850.799999999144,49857.99999999914,15,49872.99999999914
38,0,1305,6,0,50064.447641245366,50031.99999999914,50039.19999999914,15,50054.19999999914
39,1,6346,7,0,51537.80445038423,51499.19999999902,51506.39999999902,15,51521.39999999902
40,2,11351,8,4,51842.62091170318,51725.19999999901,51806.23593163847,25,51831.23593163847
41,1,6361,7,2,52190.98528172626,52122.19999999898,52165.590760495696,25,52190.590760495696
42,2,11369,8,4,52505.380110807586,52385.799999998955,52462.55723309368,25,52487.55723309368
43,0,1411,6,0,54144.58661446989,54120.19999999883,54127.39999999883,15,54142.39999999883
44,0,1412,6,0,54195.18845126258,54162.39999999883,54169.59999999883,15,54184.59999999883
45,2,11416,8,0,54232.99999999882,54197.19999999882,54204.399999998815,15,54219.399999998815
46,2,11433,8,0,54880.04268624094,54842.59999999877,54849.799999998766,15,54864.799999998766
47,1,6432,7,0,54944.40774574259,54919.39999999877,54926.59999999877,15,54941.59999999877
48,2,11441,8,0,55161.851602077615,55136.199999998746,55143.39999999874,15,55158.39999999874
49,1,6452,7,2,55743.81721491169,55677.39999999871,55716.97582100327,25,55741.97582100327
50,2,11461,8,4,55992.25452936774,55882.19999999869,55957.975544235196,25,55982.975544235196
51,2,11509,8,0,57781.71368795364,57748.79999999855,57755.999999998545,15,57770.999999998545
52,0,1530,6,0,58692.62011406913,58666.99999999849,58674.199999998484,15,58689.199999998484
53,2,11547,8,4,59314.889489810994,59183.39999999844,59267.351526933504,25,59292.351526933504
54,0,1585,6,0,60793.10780335045,60759.99999999833,60767.19999999832,15,60782.19999999832
55,2,11597,8,4,61157.7791450086,61044.39999999829,61120.682155753384,25,61145.682155753384
56,0,1655,6,0,63514.96743219072,63490.99999999812,63498.19999999812,15,63513.19999999812
57,0,1699,6,2,65329.15757992487,65247.799999997995,65288.83767155471,35,65323.83767155471
58,2,11711,8,4,65516.46390424346,65398.19999999796,65472.897365419,25,65497.897365419
59,2,11736,8,4,66458.27677765932,66324.19999999789,66395.48262838044,25,66420.48262838044
60,2,11761,8,0,67327.39999999783,67297.19999999781,67304.39999999781,15,67319.39999999781
61,1,6766,7,0,67737.30600152524,67703.1999999978,67710.3999999978,15,67725.3999999978
62,0,1808,6,0,69372.02541949692,69335.59999999768,69342.79999999767,15,69357.79999999767
63,2,11814,8,4,69486.04893546604,69374.79999999766,69441.2545574017,25,69466.2545574017
64,2,11830,8,4,70066.14428482315,69949.99999999761,70032.27622843272,25,70057.27622843272
65,1,6845,7,0,70747.46225367309,70721.99999999757,70729.19999999757,15,70744.19999999757
66,2,11927,8,4,73759.4828060895,73647.39999999733,73725.38258073504,25,73750.38258073504
67,0,1952,6,0,74868.00344762397,74844.39999999726,74851.59999999726,15,74866.59999999726
68,2,11973,8,4,75496.4973473103,75373.5999999972,75446.85817291883,25,75471.85817291883
69,0,2000,6,0,76667.49332011802,76635.99999999712,76643.19999999712,15,76658.19999999712
70,0,2001,6,0,76702.5999999971,76672.19999999712,76679.39999999711,15,76694.39999999711
71,1,7021,7,0,77571.48784485624,77541.19999999706,77548.39999999705,15,77563.39999999705
72,2,12054,8,4,78506.83060780738,78389.79999999696,78464.82998013563,25,78489.82998013563
73,2,12086,8,0,79616.72659463008,79592.19999999687,79599.39999999687,15,79614.39999999687
74,1,7078,7,0,79777.71053482161,79745.59999999689,79752.79999999689,15,79767.79999999689
75,2,12099,8,0,80090.79999999686,80058.79999999683,80065.99999999683,15,80080.99999999683
76,2,12108,8,4,80492.85693346399,80387.5999999968,80457.9645568748,25,80482.9645568748
77,1,7106,7,0,80839.90899686281,80804.19999999681,80811.39999999681,15,80826.39999999681
78,0,2149,6,0,82425.31144015679,82392.79999999669,82399.99999999668,15,82414.99999999668
79,1,7183,7,4,83889.35199109073,83771.59999999659,83848.24882091439,15,83863.24882091439
80,2,12210,8,0,84257.54084610562,84222.99999999651,84230.1999999965,15,84245.1999999965
81,0,2201,6,0,84373.26537334736,84337.19999999653,84344.39999999653,15,84359.39999999653
82,1,7218,7,4,85237.64533761532,85113.59999999648,85190.54987322686,15,85205.54987322686
83,0,2242,6,0,85930.78175579137,85896.39999999641,85903.59999999641,15,85918.59999999641
84,0,2248,6,0,86147.30202447741,86124.5999999964,86131.7999999964,15,86146.7999999964
85,2,12330,8,4,89036.03482423871,88895.99999999616,88967.39525391556,25,88992.39525391556
86,0,2374,6,0,91026.05911575741,90998.79999999603,91005.99999999603,15,91020.99999999603
87,1,7376,7,4,91265.0334935484,91157.19999999602,91235.01799950983,15,91250.01799950983
88,0,2406,6,0,92274.96813778681,92242.19999999594,92249.39999999593,15,92264.39999999593
