,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,6.0,0.0,1.2831531510908702,2.0854796525870127,0.0,0.0
1,6.0,1.0,0.9370751244902326,2.2509945079852316,0.0,0.0
2,6.0,2.0,2.072005501334327,3.4077196003696946,0.0,0.0
3,6.0,3.0,0.7408255717861981,2.4746771933118814,0.0,0.0
4,6.0,4.0,0.002274802975410694,0.07193558630425799,0.0,0.0
5,7.0,0.0,1.4039461928901635,2.171210670011369,0.0,0.0
6,7.0,1.0,0.8739370145029318,2.112857155715035,0.0,0.0
7,7.0,2.0,2.1451342354526566,3.4325062825242463,0.0,0.0
8,7.0,3.0,0.7653932297685063,2.7357862619592868,0.0,0.0
9,7.0,4.0,0.026986159302815595,0.36755226310486244,0.0,0.0
10,8.0,0.0,1.4115717522289617,2.1495479408312232,0.0,0.0
11,8.0,1.0,0.8971165747917756,2.1392469463731856,0.0,0.0
12,8.0,2.0,2.3607407536524123,3.7512707364316307,0.0,0.0
13,8.0,3.0,0.7502340626809448,2.6522080422499315,0.0,0.0
14,8.0,4.0,0.3190408384654139,1.775086239549861,0.0,0.0
