,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,55d8f300-ff8e-4ac5-8c50-58cdecd6dc41,0,89bda197-3dda-498c-a703-7b9e54a7dc90,1,0,24
1,7f0e7ea3-448d-4fa6-a10b-7e9c0734bc9e,0,6894bf87-09b5-4337-9f52-d32d561a7a46,1,0,24
2,c79ae417-c2a7-4b12-bdbd-85b04fc6a7d6,0,f20b9311-3c8f-4e4c-b188-6d3ef61c5bb1,1,0,24
3,214d924d-7a80-4d47-85c1-7dc367e68739,0,82a4afdd-f613-4475-9838-666e768bc57b,3,0,6
4,a78dd5cc-c643-4ef6-9069-58366557706c,0,2b285cd0-9d99-49d3-acae-742635d8bfeb,3,0,6
5,64dd6d2d-e02b-45d4-8a7e-2da6389651d4,0,c644eb72-9ee6-471c-9582-6eb6e7d99ec5,3,0,6
6,7244182c-5a3b-4359-8dc3-8a265e36ad88,0,86042db0-8cf9-4a95-bf0f-cc1465b57784,0,0,6
7,7244182c-5a3b-4359-8dc3-8a265e36ad88,0,b3b5f35d-9640-498c-86a5-52006d99150c,2,0,6
8,c4e08891-ea29-40ae-95d3-d836d3ac4b43,0,3e001b8c-1566-42f8-b05a-dce999502248,14,0,6
9,3d51578d-5df3-4d0c-a529-5b2d54d64f1a,0,e6aa01a1-b418-4eb5-924d-656a5c51e6db,15,0,6
10,7fc14c99-da17-4054-815c-dbafd9d25ec7,0,791be431-b758-4fc4-9bd8-89897c63747c,16,0,6
