,worker_id,instance_id,model_id,idle_time_s,idle_percent_worker_lifetime,mean_batch_size,std_batch_size
0,053f022c-fc55-4e46-8c7d-7385132a4eb9,b88317b3-9e45-4d53-8aca-fd4ccc5e3d56,2,18790.680502545118,44.83449228478622,1.0,0.0
1,0536c310-c51f-488b-8fd9-f180fc0a1b1f,a7521d3e-2046-4711-8bb3-45cf10ba918d,16,21357.41338392865,50.95870718758925,1.0,0.0
2,748358a7-90f5-4361-ae77-549393e5d616,7958b860-af25-4247-9846-8c009658e52c,3,16476.307706066495,39.3124075857363,1.0,0.0
3,053f022c-fc55-4e46-8c7d-7385132a4eb9,1a6d3774-f25f-475e-bddc-4aeba75c51f0,0,19558.899552177005,46.66746001839658,1.0,0.0
4,904a4cf8-c26d-4b6b-97f0-8aa5f8a6fd07,e9a98593-b172-4c45-a1be-287d0eaedde7,1,10762.97900146222,25.68042700406801,1.0,0.0
5,c903d638-23aa-416a-a728-3ab053d0c594,8c7902c1-8911-4557-badd-bf5a10992c30,1,10803.096200757298,25.776146489162706,1.0,0.0
6,81d39371-6d77-4e18-8db2-1b155f1a6ea4,cd536679-fceb-4039-8efd-59531f88fb11,14,39095.04650817539,93.28063242875837,1.0,0.0
7,4f9c181c-6f89-484a-b387-fae70a985862,c9dadb1a-3d0c-4643-82d2-c4f6aea7b286,15,31183.673893570223,74.40412742919004,1.0,0.0
8,588b51d1-ae71-4301-b3e6-5a27bc76f3cf,0ea85b65-d17b-4a51-928d-d4333c3e36c8,3,16546.1601139365,39.47907516551328,1.0,0.0
9,c66477c0-8195-41c9-aebe-dd21b73da229,b9fa3c89-8d7a-4520-afbb-aeebc15ded6a,3,16578.532530490913,39.556315628414666,1.0,0.0
10,9bed828c-e699-40bc-9814-d01f29ca7d7e,a09f5d23-70c2-448b-8787-eb3abe8ef15b,1,10919.920880363241,26.05488973083273,1.0,0.0
