,time,add_or_remove,worker_id
0,0,add,3b0e800d-465e-4101-b8cb-caf2ad59290d
1,0,add,ef173bbc-3e03-4c3c-b94b-a4a6af8bb210
2,0,add,2c12ba47-9465-4915-a51f-e91982ec6c42
3,0,add,be4065b0-0f0b-4122-b23e-5d22aef8926a
4,0,add,a50206ff-4427-45be-8763-45b7555f99e2
5,0,add,67ef78ef-d897-45d8-a6e6-e98f578dd6f8
6,0,add,fe2e408a-b9a9-44ee-865c-a8353d2ca8fe
7,0,add,ff35b3a5-7ad6-4adb-aa4b-a49d75690e6a
8,0,add,067fc414-a130-47bf-9237-434b09022825
9,0,add,89afa764-d639-4b45-90d6-1c7311f2c2e9
10,0,add,161e7b25-fd0b-4615-89bd-f922c626d4bf
