,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,2dba1356-c0aa-4f26-8495-4d62cd4c967a,0,4ca5a1b2-0153-45d0-85b3-1a2a776ac2b4,1,0,24
1,734d8abc-0fd7-43fb-9ef5-5ffae34ae8ad,0,b8a6bec5-9f02-4a09-9536-49875da247dc,1,0,24
2,6e64b3bf-9ecb-43e4-9e18-173c87223a79,0,3f08c67d-5ceb-4d1e-9b3b-2bef64ff1633,1,0,24
3,331b0ccd-3d0d-4834-8aa7-27121629959c,0,146d8126-3860-49c9-9f1a-4c8042cc9713,3,0,6
4,19fa9db9-6d9f-4874-a6c8-e4aed5f144fc,0,0de972d0-9733-416a-ad88-8f7bbdb22d21,3,0,6
5,5caac463-9b59-42cb-a23c-7a6d09412f5e,0,f57681b1-15a3-4082-be67-23fb0b496f83,3,0,6
6,0cc0bb13-783c-4703-8f04-2f8b9475789b,0,872c48f1-570a-4038-a355-0ce64d181a77,0,0,6
7,0cc0bb13-783c-4703-8f04-2f8b9475789b,0,22e2c5bd-256c-417f-b508-b922e1697a99,2,0,6
8,50eac814-c8e9-4635-a795-c87945f11e81,0,c3b89538-fee8-4e32-8bc0-aec774ba9829,14,0,6
9,8c960271-21dc-4156-b8af-a4cc38537871,0,8eac3fd7-8a13-4daf-8130-26d792c96a9c,15,0,6
10,cfba355f-bc3a-4a64-b459-f58120c76137,0,967fbecd-201d-46c8-a968-37c6fda62356,16,0,6
