,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,6.0,0.0,1.311158169850626,2.1066137523636774,0.0,0.0
1,6.0,1.0,0.7766946364919027,1.9162734743592897,0.0,0.0
2,6.0,2.0,2.4635348363662244,3.7729920998319475,1.599999999999343,8.69162075337871e-13
3,6.0,3.0,0.5627507399796073,2.1154330984774954,1.5999999999993373,8.645071767143455e-13
4,6.0,4.0,0.00178802138925529,0.056343955709688816,2.400000000000662,8.649528891767862e-13
5,7.0,0.0,1.4304939128791776,2.2045912822729465,0.0,0.0
6,7.0,1.0,0.8396291309834308,1.9824354369477548,0.0,0.0
7,7.0,2.0,2.2121052878393836,3.520362556380806,1.599999999999329,8.627708584795384e-13
8,7.0,3.0,0.6434799755024241,2.4358634144529208,1.599999999999329,8.626860927641737e-13
9,7.0,4.0,0.023244071860495093,0.29489236123644846,2.4000000000006705,8.630537074639632e-13
10,8.0,0.0,1.427810264723322,2.1787086905609825,0.0,0.0
11,8.0,1.0,0.8962729615215415,2.104837384258048,0.0,0.0
12,8.0,2.0,2.2027008566797313,3.472168138603839,1.599999999999328,8.628489647963061e-13
13,8.0,3.0,0.759721039982226,2.4407130420659873,1.5999999999993262,8.625796927136388e-13
14,8.0,4.0,0.27853386564945404,1.6070193359297436,2.4000000000006736,8.629463374926783e-13
