,time,add_or_remove,worker_id
0,0,add,06462028-f810-46cd-a725-a9a60f537e4d
1,0,add,46de4b90-464b-4641-82f6-4e5e5791ddfd
2,0,add,d8de83f3-957a-42e0-8050-b46986c177a2
3,0,add,40ff4da2-e77b-4287-9d22-365105b567de
4,0,add,364a8cdd-4e09-416c-8039-f73270c3743d
5,0,add,d25b1d21-3432-4f9f-b9e3-c5e3d9c024f9
6,0,add,5d580ab0-c3e9-461f-912d-bb25334230d1
7,0,add,be527304-d04a-4ce4-9e97-20d6c4a70944
8,0,add,7cde50f2-1f74-4ff0-8bf7-cf0770ac773c
9,0,add,65ee6260-fb7b-4bdb-a2d8-84e6c25b8b26
10,0,add,31e74864-e959-4a5d-b3ee-3bb8fb4088f6
