,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,758bde6b-e8a8-4535-9ad8-efbc8bbd6cae,1,c18ef20a-f407-40c0-9352-ab600f2ba158,placed
1,0,0,a8aefe3d-5f28-4f94-bd4c-0a3041dab1b3,1,b1f5d08f-e2b4-4244-b26b-2e39f2b9eace,placed
2,0,0,f079918c-8b1d-4cd2-b585-54a361e9f9c9,1,f1bb940e-85d6-4b47-999f-cb5f1d392b0f,placed
3,0,0,6d2462ea-f185-4b44-9a9b-9aba29b65577,3,8e284408-4e86-4ed4-ba4d-3188acaea832,placed
4,0,0,b0fc9072-424b-4bef-b1a6-9e34406f4933,3,e9a6b09c-0441-4aa6-80f2-fb94e2c613c7,placed
5,0,0,83a0580c-5633-4d6b-9c87-ba0f73b7bd88,3,1ac61b9d-00c6-45f1-8997-58f60042e9b5,placed
6,0,0,f55770d4-738c-4fd4-a215-b8e9569d625b,0,92ceb6c0-db31-4baa-b5f3-f06e4c14fa70,placed
7,0,0,f55770d4-738c-4fd4-a215-b8e9569d625b,2,dfa1c898-e782-448b-b8bc-266eadad23c4,placed
8,0,0,99b2461a-5606-4b84-8f8e-a34c67d8a099,14,febc8c09-fef9-47d2-824d-8d63d1411c55,placed
9,0,0,36d937f8-bbd8-4dc1-9afc-d2ae7915d62c,15,2f22d277-e709-4523-9011-e26d068916e8,placed
10,0,0,857480cb-ea41-49a2-900d-0c7a42afbff2,16,a889cbdf-3650-4807-8ac0-35aff0ba6715,placed
