,time,add_or_remove,worker_id
0,0,add,758bde6b-e8a8-4535-9ad8-efbc8bbd6cae
1,0,add,a8aefe3d-5f28-4f94-bd4c-0a3041dab1b3
2,0,add,f079918c-8b1d-4cd2-b585-54a361e9f9c9
3,0,add,6d2462ea-f185-4b44-9a9b-9aba29b65577
4,0,add,b0fc9072-424b-4bef-b1a6-9e34406f4933
5,0,add,83a0580c-5633-4d6b-9c87-ba0f73b7bd88
6,0,add,f55770d4-738c-4fd4-a215-b8e9569d625b
7,0,add,99b2461a-5606-4b84-8f8e-a34c67d8a099
8,0,add,36d937f8-bbd8-4dc1-9afc-d2ae7915d62c
9,0,add,857480cb-ea41-49a2-900d-0c7a42afbff2
10,0,add,3081a079-c528-4b82-b7b0-4ee9d66497ff
