,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,0,f601e289-1d70-470d-b9f2-898ed63a98af,16.0,16.0,16.0,16.0,23.691350695046257,,1,11,1.0
1,2000,1,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,1,17ff3713-ac84-4d85-bb64-3997b4d162e1,16.0,16.0,16.0,16.0,45.48150493885373,,1,11,1.0
2,0,0,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,0,f601e289-1d70-470d-b9f2-898ed63a98af,26.0,26.0,26.0,26.0,33.88008965586739,,2,10,1.0
3,0,1,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,1,ca00056a-56d5-4f20-b090-58ec3e53720c,26.0,26.0,26.0,26.0,57.0949672121739,,2,10,1.0
4,1000,0,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,0,f601e289-1d70-470d-b9f2-898ed63a98af,28.0,28.0,28.0,33.88008965586739,41.524378504491494,,3,8,1.0
5,1000,1,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,1,d52c2e67-2cfa-4471-97aa-9ae53e6fe6f8,28.0,28.0,28.0,28.0,57.12855029898285,,3,8,1.0
6,2001,0,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,0,f601e289-1d70-470d-b9f2-898ed63a98af,43.0,43.0,43.0,43.0,50.44859562216124,,4,8,1.0
7,2001,1,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,1,17ff3713-ac84-4d85-bb64-3997b4d162e1,43.0,43.0,43.0,45.48150493885373,75.71015702165704,,4,8,1.0
8,2000,2,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,2,f601e289-1d70-470d-b9f2-898ed63a98af,45.48150493885373,45.48150493885373,45.48150493885373,45.48150493885373,51.85813617843184,,4,8,1.0
9,1001,0,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,0,f601e289-1d70-470d-b9f2-898ed63a98af,49.0,49.0,49.0,50.44859562216124,57.65128680863195,,5,6,1.0
10,1001,1,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,1,ca00056a-56d5-4f20-b090-58ec3e53720c,49.0,49.0,49.0,57.0949672121739,88.23843753378868,,5,6,1.0
11,2000,3,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,3,3034afcf-8322-4a5a-9c41-645e3041ce6b,51.85813617843184,51.85813617843184,51.85813617843184,51.85813617843184,75.11588363443111,,5,7,1.0
12,0,2,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,2,f601e289-1d70-470d-b9f2-898ed63a98af,57.0949672121739,57.0949672121739,57.0949672121739,57.0949672121739,63.25672520211496,,5,7,1.0
13,1000,2,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,2,f601e289-1d70-470d-b9f2-898ed63a98af,57.12855029898285,57.12855029898285,57.12855029898285,63.25672520211496,69.72522918649717,,5,6,1.0
14,1,0,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,0,f601e289-1d70-470d-b9f2-898ed63a98af,58.0,58.0,58.0,58.0,65.52375587154788,,6,7,1.0
15,1,1,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,1,d52c2e67-2cfa-4471-97aa-9ae53e6fe6f8,58.0,58.0,58.0,58.0,86.98206095791974,,6,7,1.0
16,0,3,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,3,87bf5d8c-9348-4943-be85-c73d2506e4b3,63.25672520211496,63.25672520211496,63.25672520211496,63.25672520211496,87.21954468466717,,6,6,1.0
17,1000,3,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,3,9193a4c6-08a5-4eb7-83d4-2e8dbf6b219e,69.72522918649717,69.72522918649717,69.72522918649717,69.72522918649717,98.35144542089743,,6,6,1.0
18,2002,0,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,0,f601e289-1d70-470d-b9f2-898ed63a98af,70.0,70.0,70.0,70.0,79.12371624295798,,7,5,1.0
19,2002,1,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,1,17ff3713-ac84-4d85-bb64-3997b4d162e1,70.0,70.0,70.0,75.71015702165704,106.05710741779777,,7,5,1.0
20,1002,0,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,0,f601e289-1d70-470d-b9f2-898ed63a98af,70.0,70.0,70.0,70.0,79.12371624295798,,8,5,2.0
21,1002,1,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,1,ca00056a-56d5-4f20-b090-58ec3e53720c,70.0,70.0,70.0,88.23843753378868,120.62051221927817,,8,5,1.0
22,2000,4,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,16,dd1a17ab-1ef6-4fed-945b-e263226fe421,75.11588363443111,75.11588363443111,75.11588363443111,75.11588363443111,96.57745477884143,,8,5,1.0
23,2001,2,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,2,f601e289-1d70-470d-b9f2-898ed63a98af,75.71015702165704,75.71015702165704,75.71015702165704,75.71015702165704,78.19439205516532,,8,5,1.0
24,2001,3,cfbb0d15-6ffb-4980-8ac9-dfcc58f74661,8,3,3034afcf-8322-4a5a-9c41-645e3041ce6b,78.19439205516532,78.19439205516532,78.19439205516532,78.19439205516532,106.4461302768035,,8,4,1.0
25,2,0,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,0,f601e289-1d70-470d-b9f2-898ed63a98af,79.0,79.0,79.0,79.12371624295798,86.31142946466913,,9,3,1.0
26,2,1,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,1,d52c2e67-2cfa-4471-97aa-9ae53e6fe6f8,79.0,79.0,79.0,86.98206095791974,117.72709340860906,,9,3,1.0
27,1,2,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,2,f601e289-1d70-470d-b9f2-898ed63a98af,86.98206095791974,86.98206095791974,86.98206095791974,86.98206095791974,95.95052495892739,,9,5,1.0
28,0,4,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,14,6aaf3223-52a8-41e9-86c6-de51b99f83c8,87.21954468466717,87.21954468466717,87.21954468466717,87.21954468466717,89.31088573728867,,9,4,1.0
29,1001,2,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,2,f601e289-1d70-470d-b9f2-898ed63a98af,88.23843753378868,88.23843753378868,88.23843753378868,95.95052495892739,100.73582031084307,,9,4,1.0
30,1003,0,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,0,f601e289-1d70-470d-b9f2-898ed63a98af,94.0,94.0,94.0,94.0,101.46723894394958,,9,4,1.0
31,1003,1,1e70dd2e-1d52-416d-8e33-d47074bac21c,7,1,17ff3713-ac84-4d85-bb64-3997b4d162e1,94.0,94.0,94.0,106.05710741779777,137.836586962623,,9,4,1.0
32,1,3,39cc6afc-cb4d-41eb-b9b1-6e21dc42bc93,6,3,87bf5d8c-9348-4943-be85-c73d2506e4b3,95.95052495892739,95.95052495892739,95.95052495892739,95.95052495892739,119.02034675369953,,9,4,1.0
