,time,add_or_remove,worker_id
0,0,add,e3776acf-166f-40d6-83c4-f5e84208a8f9
1,0,add,5a512966-c6c1-4bcd-adde-256132cca6f8
2,0,add,9ebb98d9-ac34-400d-9b72-d6555b3d1f5d
3,0,add,e84baa7f-0057-4b39-a10b-22fbc6de96a1
4,0,add,86b906ca-10e1-40cc-b21c-9213d4c11826
5,0,add,15d83ff6-2b17-4884-8c4f-645a4c3f2cbd
6,0,add,5f2e21b4-aede-44c2-b49c-35c087c8503b
7,0,add,7906e21c-2842-45ac-8f9c-175266f58614
8,0,add,8e747632-744d-4ae9-bc2f-35ae403c629e
9,0,add,9ef2a049-45fd-4b5a-a6cf-4a395b0c28b9
10,0,add,dc8df10c-f2a4-4be4-afb5-7e2dd5710cc0
