,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,21227f75-5c85-4f79-b96c-d1c55bc6c048,0,19356a99-0647-4e09-8545-bc67bf0e8035,1,0
1,d4ad7b85-7072-4b22-a4f4-6c9e206cb428,0,de4f07de-6493-4c4d-a476-3b2f4fb8a7aa,1,0
2,50d4e39a-afc2-47ed-933c-f67ec380dc3f,0,a7df1cb6-af8d-48b8-b1a5-5de4d5d52fb1,1,0
3,f4349665-7e1a-483e-b004-b088567c6831,0,56180861-836e-4c3a-a43c-e4904624e4bf,3,0
4,a1111ebd-c3b5-415f-9fe9-a24918c2db52,0,f9f667c7-9a9b-423c-873c-5cc62b1c55b5,3,0
5,1a95d966-e7db-4b43-a776-3ca40b69e0f7,0,58ba8a27-fd3b-4c6f-a95d-52a1c71b2812,3,0
6,c140b02b-8040-483e-ae59-03f127188513,0,61dc460a-37e9-4875-a7f8-46c594a9ae37,0,0
7,c140b02b-8040-483e-ae59-03f127188513,0,f6e4caed-6f34-4dd4-a195-b01cb93fce79,2,0
8,0223d063-3ba8-4304-93e4-ad9594a0b7e3,0,3db6903b-f62c-463f-be6f-8c9f60165df8,14,0
9,dda24606-61a0-409d-b57d-23a462ad16ec,0,35c5e02b-54d0-42bd-b582-1b27d7867b85,15,0
10,364ae7ce-085c-468d-aaa3-3c5c1394b131,0,a22b7912-e9e8-4797-a873-ace368df8247,16,0
